index,term,score
284,SAXException,3.044621905075833
285,omit,4.6156179525703855
286,persist,0.9766462910691234
287,PSML,3.044621905075833
288,local,1.1357762520957966
289,PageLocalizedFieldImpl,3.044621905075833
290,field,1.4416815825216849
291,cargo,3.044621905075833
292,add,1.8575312761101626
293,nigthli,3.044621905075833
294,fine,5.56581425525712
295,final,2.4219172876589896
296,CommonsHttpClient,3.044621905075833
297,http,3.4321751708216746
298,menu,3.0910663938870226
299,plugin,3.481818616285426
300,input,1.7957859593994265
301,licens,7.145946182125541
302,ensur,1.597431018962443
303,librari,3.116274794199147
304,correspond,1.9048344646276418
305,eclips,6.178257221502511
306,forrest,6.091235445920699
307,burrokeet,3.044621905075833
308,servelet,3.044621905075833
309,serveletEngine,3.044621905075833
310,version,2.5163323490630525
311,virtual,1.9259771021020495
312,host,1.499720878012145
313,call,1.043206510949876
314,jetti,5.48599119520574
315,SoapHandler,3.044621905075833
316,addWebservice,3.044621905075833
317,soap,5.48599119520574
318,contain,2.458496392607868
319,webservic,4.9494563697034755
320,JettyContainerImpl,3.044621905075833
321,handler,2.214427852932628
322,upgrad,2.1895218233962743
323,due,1.6255044831428231
324,binari,0.5204520766468269
325,XMLBeans,4.6156179525703855
326,default,1.7505741598728684
327,descript,5.0822003809667144
328,see,5.48599119520574
329,english,4.6156179525703855
330,xsi,4.394847083458386
331,handl,2.6088547979754013
332,failur,7.63139214111292
333,remov,2.0037215007667744
334,rewrit,1.9948323035753024
335,jetspe,5.199392593813554
336,perl,4.394847083458386
337,differ,1.9423903326400696
338,incorrect,2.947385211678841
339,repeat,2.5053247465484607
340,credenti,6.219095757852327
341,session,1.339520443881809
342,login,3.0466135408448656
343,role,6.178257221502511
344,MODULES,3.044621905075833
345,LOGIN,3.044621905075833
346,REUSED,3.044621905075833
347,doc,2.3041721502877803
348,statement,1.2124301356376017
349,distribut,1.7625248557169022
350,much,0.4030050956418906
351,log,1.9525179392093241
352,head,4.9494563697034755
353,format,1.4687712089928286
354,HTTP,3.2496979426076957
355,multi,1.0977841107390482
356,cooki,5.0822003809667144
357,via,2.6742712801028383
358,user,3.2519051646324852
359,run,2.3912780224294496
360,ldapsearch,3.044621905075833
361,No,6.972252589535086
362,NoSuchMethodError,4.6156179525703855
363,facet,0.28367478754166003
364,tabl,0.7536862602913472
365,DataTable,3.044621905075833
366,SOAP,6.638420089906658
367,messag,2.088172621794569
368,rdn,3.044621905075833
369,addit,2.595126208330083
370,modifi,3.389797274704004
371,modifyRdn,3.044621905075833
372,action,3.3662313728554283
373,JSF,4.9494563697034755
374,RI,4.1111722959167265
375,JSCookMenu,3.044621905075833
376,cook,3.044621905075833
377,JS,1.2356853583996086
378,ad,2.283035736181062
379,lit,4.1111722959167265
380,proxi,3.5113732395791017
381,custom,2.822451014159973
382,html,6.178257221502511
383,link,3.4321751708216746
384,extend,0.6163578855536446
385,base,1.475082432415628
386,command,2.9530278348194403
387,HtmlCommandLink,3.7137710113038667
388,HtmlLinkRendererBase,3.044621905075833
389,miss,3.692413428553945
390,amazon,4.1111722959167265
391,paypal,3.044621905075833
392,coder,3.044621905075833
393,GeoCoder,3.044621905075833
394,geo,3.7137710113038667
395,applet,4.394847083458386
396,crash,2.6148629516334103
397,permiss,7.0094595866444545
398,polici,2.169825623449179
399,unless,1.7517655930958305
400,respons,0.9155920721224438
401,date,0.8473918297757663
402,xs,3.7137710113038667
403,CLONE,2.354635481854091
404,tomcat,3.1744738527764937
405,ident,0.9094529436244002
406,assembl,6.434419179779837
407,provid,1.5385573261462762
409,schema,2.137235811905035
410,JDO,3.044621905075833
411,JRE,4.6156179525703855
412,compat,2.256467038626852
413,bust,3.044621905075833
414,modul,4.378842848564241
415,builder,1.4619519156620304
416,TomcatModuleBuilderTest,3.044621905075833
417,NPE,7.914895741613769
418,servlet,6.497041497668972
419,AxisServlet,4.1111722959167265
420,effect,1.9659930617281838
421,no,2.7547562845213087
422,styleClass,3.7137710113038667
423,dataList,3.7137710113038667
424,resolv,2.8610802936183597
425,concern,1.0665503908408929
426,prior,4.1111722959167265
427,graduat,3.7137710113038667
428,OS,1.269639388148852
429,Gi,1.4856215825096875
430,OSGi,1.4856215825096875
431,sourc,2.5887059376150314
432,JDK,5.833574769299098
433,exclud,1.6618614933240612
434,tapestri,5.304300027082786
435,larg,0.25988676847112685
436,increas,0.06885520147325275
437,leak,2.7188735095862877
438,max,0.6532815025952076
439,XMLFileModule,3.044621905075833
440,MaxMemory,3.044621905075833
441,origin,1.7722201839018736
442,upload,1.5285758174891904
443,process,1.0036656641264767
444,deal,4.9494563697034755
445,critic,4.9494563697034755
446,shift,4.796387498171663
447,transport,1.0537772450206786
448,JSR,4.1111722959167265
449,beehiv,3.044621905075833
450,extens,2.1849360802670823
451,SOAPHeaderElement,3.044621905075833
452,WS,6.401583267328184
453,header,4.616045264946891
454,WSDoAllReceiver,3.044621905075833
455,receiv,3.5113732395791017
456,referenc,5.199392593813554
457,JAVA,5.0822003809667144
458,proper,2.5211923501812867
459,properti,2.1039286807062654
460,abstract,0.8872016454824017
461,infinit,6.555995144654935
462,xerc,4.9494563697034755
463,wrongli,4.6156179525703855
464,valid,4.3909121677295095
465,loop,1.811257651477224
467,prevent,2.7206481684759707
468,ever,4.394847083458386
469,usag,0.4647596987342363
470,compact,0.7186567490314717
471,map,1.1142176031698785
472,XalanMap,3.044621905075833
473,saaj,4.394847083458386
474,small,0.4403555195923621
475,SOAPDocumentImpl,3.044621905075833
476,express,1.4227082596806637
477,jwc,3.044621905075833
478,DTD,3.7137710113038667
479,DateField,5.304300027082786
480,abl,5.995952656602354
481,BEA,3.7137710113038667
482,AXIS,4.6156179525703855
483,weblog,5.199392593813554
484,uid,4.1111722959167265
485,attempt,3.389797274704004
486,admin,3.5113732395791017
487,address,1.7305622607166542
488,sampl,2.295000295107933
489,MTOM,4.9494563697034755
490,imag,3.0256260934820647
491,transfer,1.4856215825096875
492,improperli,4.796387498171663
494,SerializableAdaptor,3.044621905075833
495,DataSqueezer,3.044621905075833
496,squeezer,3.044621905075833
497,adaptor,4.796387498171663
498,sensit,5.708603314879169
499,Pb,4.1111722959167265
500,SKI,3.044621905075833
501,subject,5.0822003809667144
502,key,0.9011575794430988
503,execut,1.0851348181935954
505,identifi,2.259678122006953
506,OID,4.1111722959167265
507,releas,3.2992777890433835
508,number,0.5738634021387471
509,refer,2.095174142905283
510,fixup,3.7137710113038667
511,pick,1.2356853583996086
512,wsdd,3.044621905075833
513,attach,6.219095757852327
514,overrid,2.3309527172962206
515,implement,1.1064653138778606
516,WSRP,3.044621905075833
517,WSRPEngine,3.044621905075833
518,ext,3.7137710113038667
519,myfac,4.9494563697034755
520,taglib,4.1111722959167265
521,HtmlSwapImageTag,3.044621905075833
522,swap,0.5044456566536598
523,graphic,6.638420089906658
524,HtmlGraphicImageTag,3.044621905075833
525,sign,5.833574769299098
526,cert,5.0822003809667144
527,WSSecurityEngine,3.044621905075833
528,calendar,1.5709960474945526
529,display,6.584226209748842
530,year,4.6156179525703855
531,left,2.0592627779369206
532,blank,5.56581425525712
533,popup,5.0822003809667144
534,inputCalendar,3.044621905075833
535,ant,6.7146094056338255
536,exist,2.0227962198316107
537,tool,3.669987500557992
539,task,1.5476225538724342
540,AntCodegenTask,3.044621905075833
541,drop,3.0716725647156977
542,OM,6.258339413833694
543,may,2.553289430709442
544,anonym,5.0822003809667144
546,access,2.011447612141152
547,propertli,3.044621905075833
548,JavaBeans,3.7137710113038667
549,race,3.3569613622523504
550,condit,1.3275571650747637
551,SSLFilter,3.7137710113038667
552,SSL,4.221581106568081
553,layer,0.15306887153181162
554,netui,4.394847083458386
555,JavaBean,3.044621905075833
556,disk,1.0534879179961416
557,restart,2.8979165112636593
558,unabl,3.685116593891132
559,full,0.8235774195373119
560,subscrib,4.1111722959167265
561,bit,2.788952864223265
562,convers,0.4403555195923621
563,mime,0.3974012846128594
564,non,2.0716484387139324
565,axishandl,3.044621905075833
566,latest,1.9335514326833612
567,window,2.6069260265167036
568,intel,4.1111722959167265
569,ship,5.304300027082786
570,rework,1.7517655930958305
571,src,6.044723728600087
572,webapp,2.4219172876589896
573,WebXml,3.044621905075833
574,getFacesServletMappings,3.044621905075833
575,null,3.0252819905190447
576,NullPointerException,4.536031373510023
577,pointer,3.7094600802291127
578,write,0.7999856818694451
579,applic,2.9530278348194403
580,mean,0.6810760721545195
581,navig,3.323017429467745
582,around,2.663981409803336
583,lost,6.584226209748842
584,end,2.413144028824535
585,line,4.117160337570993
586,repositori,2.7322569657074407
587,alpha,6.044723728600087
588,thread,0.6408600201408431
590,safe,2.5053247465484607
591,concurr,1.7257907313162069
592,load,1.64902330119864
593,templat,1.4958228027211964
594,os,1.0665503908408929
595,HP,5.0822003809667144
596,RISC,3.044621905075833
597,PA,4.394847083458386
598,flow,2.02451600304613
599,step,2.4413692901299067
600,tutori,5.0822003809667144
601,share,2.0592627779369206
602,tree,1.5992569374608014
603,duplic,1.1849688228189181
604,id,1.8242486743939412
605,cannot,4.0648755068001
606,correctli,3.3362895413059817
607,decod,1.7224024733823722
608,TwixDecoder,3.044621905075833
609,twix,3.7137710113038667
610,site,7.266203011643915
611,seed,4.1111722959167265
612,view,2.24895834062046
613,variabl,2.318005357506313
614,node,0.554429364501924
615,count,0.4049756151941708
616,function,1.689983392406274
617,checkin,4.6156179525703855
618,transact,1.7520213819731925
619,within,6.091235445920699
620,NoSuchItemStateException,3.044621905075833
621,item,2.8993165714853615
622,state,1.4541966564621882
623,ear,3.044621905075833
624,ref,0.3974012846128594
625,ejb,4.9494563697034755
626,descriptor,1.4291057760297012
627,EJB,4.796387498171663
628,EJBAssembler,3.044621905075833
629,DN,5.48599119520574
630,grammar,6.933623310076698
631,SearchRequestGrammar,3.044621905075833
632,violat,5.199392593813554
633,current,2.1923731597125355
634,spec,1.9259771021020495
635,lifecycl,2.595126208330083
636,assign,1.7878387115771788
637,first,1.4650691328126138
638,serialis,4.1111722959167265
639,specif,2.5445684025298276
640,conflict,1.6854863756260576
641,MIPSpro,3.7137710113038667
642,spro,3.7137710113038667
643,cio,3.044621905075833
644,libCio,3.044621905075833
645,MIP,3.7137710113038667
646,switch,1.74084121550447
647,minor,1.4546419593403936
648,major,1.4856215825096875
649,unsupport,5.0822003809667144
650,anomoyl,3.044621905075833
651,relat,3.323017429467745
652,featur,2.2213374421464156
653,jscook,3.044621905075833
654,jscookMenu,3.044621905075833
655,std,5.0822003809667144
656,div,3.7137710113038667
657,definit,3.0466135408448656
658,VAC,3.044621905075833
659,corrupt,6.762380559899848
660,group,1.8255585197108959
661,member,5.0822003809667144
662,hang,2.1105300835464393
663,owner,2.354635481854091
664,SOAPHeader,3.044621905075833
665,getOwnerDocument,3.044621905075833
667,locationmap,3.044621905075833
668,portal,4.9494563697034755
669,histori,1.4291057760297012
670,PATCH,5.464619001082577
671,JXPath,3.7137710113038667
672,JX,0.6691491062280331
673,SQLException,4.394847083458386
674,store,0.745871826600574
675,password,7.386372531254495
676,script,3.054623988332897
677,text,3.0022980010009954
678,archiv,3.2137175087578607
679,recoveri,3.3569613622523504
680,insensit,3.7137710113038667
681,delet,2.730869347753477
682,DNParser,3.044621905075833
683,name,2.7732754668088333
684,turkish,3.7137710113038667
685,oracl,1.4856215825096875
686,toplink,3.044621905075833
687,def,2.154770688737721
688,NoClassDefFoundError,4.796387498171663
689,UnitOfWork,3.044621905075833
690,mac,6.091235445920699
691,boot,4.1111722959167265
692,databas,2.0488437740557823
693,dual,4.796387498171663
694,linux,6.332509738063142
695,ajax,5.48599119520574
696,column,0.8551220874352258
697,constraint,1.4856215825096875
699,hsqldb,3.7137710113038667
700,du,4.6156179525703855
701,uncorrect,3.044621905075833
702,ls,4.394847083458386
703,TLD,4.394847083458386
704,tomahawk,4.796387498171663
705,setter,5.56581425525712
706,escap,1.8520432439532533
707,select,1.514158107099635
708,HtmlSelectOneMenuTag,3.044621905075833
709,one,1.4970082498828097
710,collaps,1.7517655930958305
711,HtmlCollapsiblePanelTag,3.044621905075833
712,panel,5.199392593813554
713,char,1.378186705782401
714,connect,2.19554386505948
715,reset,1.6618614933240612
716,ControlType,3.044621905075833
717,core,1.3219999170771815
718,accept,2.4219172876589896
719,RFC,4.6156179525703855
720,like,2.3774644346168325
721,MSVC,3.044621905075833
722,info,1.5822613456594534
723,gcc,4.6156179525703855
724,mapfil,3.7137710113038667
725,trace,1.1931277311660604
726,overflow,2.0067361838697977
727,tri,2.277840079873553
728,media,1.5709960474945526
729,StyleSheetTag,3.044621905075833
730,sheet,4.394847083458386
731,cleanli,4.394847083458386
732,shut,5.304300027082786
733,JMX,1.368429369662848
734,connector,5.48599119520574
735,undefin,2.595126208330083
736,record,1.5257457784202273
737,SiteDetailsPortlet,3.044621905075833
738,startNewRecord,3.044621905075833
739,RenderRequest,3.044621905075833
740,detail,1.5905290157789196
741,roadmap,3.044621905075833
742,export,2.259678122006953
743,defin,6.664461726626168
744,inform,1.3830533683596666
745,includ,3.08758124653623
746,JUDDI,3.044621905075833
747,publish,2.788952864223265
748,ServiceBinding,3.044621905075833
749,strang,2.4413692901299067
750,behaviour,5.304300027082786
751,instal,3.000838394329959
753,checkout,2.595126208330083
754,emf,3.7137710113038667
755,clean,6.135688298962856
756,PageImporter,3.044621905075833
757,DatabasePageManager,3.044621905075833
758,dump,1.7722201839018736
759,multipl,1.5866684125128336
760,logic,0.5092107210656149
761,PID,3.7137710113038667
762,daemon,2.154770688737721
763,FTP,3.7137710113038667
764,thrown,6.611687522567526
765,disconnect,3.7137710113038667
766,net,1.649876645141701
767,registri,2.0592627779369206
768,singleton,0.6810760721545195
769,model,1.989056077847901
770,vf,3.044621905075833
771,soon,4.1111722959167265
772,jsvc,3.044621905075833
773,StrBuilderTest,3.044621905075833
775,replac,1.074861292227909
776,testReplaceStringString,3.044621905075833
777,execv,3.044621905075833
778,copyright,6.044723728600087
779,MappedPropertyDescriptor,3.044621905075833
780,strut,3.5937981848308245
781,eg,3.044621905075833
782,onward,3.044621905075833
783,zone,1.9048344646276418
785,mesag,3.044621905075833
786,bundl,1.6034778052819414
787,ResourceBundleResources,3.044621905075833
788,protocol,1.8505993772040839
789,open,2.341264372673359
790,OpenEJB,3.044621905075833
791,index,0.7070789852343475
792,jsp,5.199392593813554
793,integr,2.578675082649593
794,JSP,5.0822003809667144
795,allow,2.003381896188925
796,part,3.5396043046730092
797,option,1.0801655374154744
798,pattern,1.092985362308783
799,extract,1.092985362308783
800,weird,5.0822003809667144
801,font,4.235657749275622
802,form,2.8704551984449758
803,XFA,3.044621905075833
804,submit,2.259678122006953
805,PDF,2.538776226618313
806,hierarch,4.394847083458386
807,PD,2.4413692901299067
808,radio,4.9494563697034755
809,collect,0.6942081300988654
810,PDRadioCollections,3.044621905075833
811,PDFToImage,3.044621905075833
812,yet,2.354635481854091
813,DCTFilter,3.044621905075833
814,DCT,3.044621905075833
815,PDRadioCollection,3.044621905075833
816,correct,3.6198398215503347
817,exampl,6.638420089906658
818,pleas,1.368429369662848
819,SetField,3.044621905075833
820,chines,0.6691491062280331
821,pdf,3.0001018235242536
822,polish,3.7137710113038667
823,exceptio,3.044621905075833
824,multilin,3.7137710113038667
825,convertToMultiline,3.044621905075833
826,convert,2.02451600304613
827,PDAppearance,3.044621905075833
828,appear,3.0001018235242536
829,space,2.6679754216815437
830,width,6.367639334543578
831,zero,1.374818899289014
832,struct,1.0665503908408929
833,StructTree,3.044621905075833
834,PDModel,3.044621905075833
835,StructTreeRoot,3.044621905075833
836,word,2.4413692901299067
837,split,2.1105300835464393
838,gourp,3.7137710113038667
839,flate,3.044621905075833
840,FlateFilter,3.044621905075833
841,unexpect,2.7284118841649536
843,stream,0.7236340425911281
844,print,1.9727922510851923
845,true,6.689847378566319
846,TrueTypeFont,3.044621905075833
847,recurs,1.7722201839018736
848,confluenc,3.7137710113038667
849,regist,5.995952656602354
850,remot,1.1862319292593806
851,nest,1.2226497318055316
852,design,2.7284118841649536
853,DataContexts,3.044621905075833
854,WebObjects,3.044621905075833
855,context,1.741045811709337
856,db,4.6156179525703855
857,websit,5.48599119520574
858,anyth,2.0375784758908817
859,save,1.5712518363719148
860,post,1.7794975902628563
861,screen,1.3502251783825527
862,blog,4.796387498171663
863,go,1.378186705782401
864,adapt,1.0241301608355304
865,XSLT,3.7137710113038667
866,XSLTResult,3.044621905075833
867,useAltSyntax,3.044621905075833
868,syntax,2.2821816452984867
869,alt,3.7137710113038667
870,note,5.399257386929924
871,introduct,4.1111722959167265
872,section,2.595126208330083
873,complet,1.5822613456594534
874,could,1.0090350649539843
875,mapper,1.9259771021020495
876,DefaultActionMapper,3.044621905075833
877,WW,4.394847083458386
878,architectur,0.5044456566536598
879,refactor,1.3466520064803331
880,tabbedpanel,3.044621905075833
881,ftl,4.1111722959167265
882,close,2.5899850330828316
883,guid,5.639748113405917
884,merg,0.7853220769029265
885,quick,4.394847083458386
886,packag,7.0275618874961205
887,dist,1.9048344646276418
888,longer,6.893458032443939
889,target,2.924649078602791
890,macro,4.394847083458386
891,snippet,3.044621905075833
892,thing,4.9494563697034755
893,openTemplate,3.7137710113038667
894,tab,2.8422241333510687
895,TabbedPaneTag,3.044621905075833
896,pane,5.199392593813554
897,complianc,5.399257386929924
898,interceptor,5.639748113405917
899,ParameterFilterInterceptor,3.044621905075833
900,onto,3.7137710113038667
902,VisitorFieldValidator,3.044621905075833
903,visitor,4.1111722959167265
904,threadsaf,4.6156179525703855
905,ognl,4.6156179525703855
906,OgnlUtil,4.1111722959167265
907,queue,1.211880719984213
908,broker,1.9403771920845494
909,everi,0.06885520147325275
910,ASL,5.399257386929924
911,compatbil,3.7137710113038667
912,rev,1.7722201839018736
913,reliabl,0.6691491062280331
914,NetworkConnector,3.044621905075833
915,network,1.2179568167287123
916,failov,5.773033789240787
917,networkConnectors,3.044621905075833
918,redeliveri,3.044621905075833
919,JMS,5.94469094873281
920,keystor,5.0822003809667144
921,expir,1.5498438652744242
922,whole,0.901846941266519
923,sync,1.9335514326833612
924,sendSync,3.044621905075833
925,initi,2.003666165330111
926,bootrap,3.044621905075833
927,JBI,3.044621905075833
928,war,5.639748113405917
929,servicemix,4.1111722959167265
930,give,2.8422241333510687
931,StackOverflowError,5.199392593813554
932,subscript,2.259678122006953
933,SubscriptionFilter,3.044621905075833
934,ZMZ,6.611687522567526
935,flexstor,6.434419179779837
936,frogger,6.219095757852327
937,blocker,7.386372531254495
938,loader,2.4779129538596134
939,MXML,5.995952656602354
940,SWF,5.199392593813554
941,extern,2.318005357506313
942,player,6.555995144654935
943,event,1.425213007803577
944,alert,4.9494563697034755
945,TextInput,5.48599119520574
946,reciev,4.796387498171663
947,present,1.8520432439532533
948,increment,2.4219172876589896
949,embed,6.401583267328184
950,flex,6.664461726626168
951,app,2.5303282295551552
952,respect,6.091235445920699
953,bottom,1.0665503908408929
954,top,0.8433606152342525
955,cross,2.1198037579952316
956,zorn,5.995952656602354
957,min,0.5092107210656149
958,height,6.178257221502511
959,minHeight,3.044621905075833
960,posit,3.0466135408448656
961,child,1.8505993772040839
962,AddChild,3.7137710113038667
963,RTE,7.4709058256438565
964,printer,4.6156179525703855
965,button,6.689847378566319
966,click,6.584226209748842
967,AnimateProperty,3.044621905075833
968,anim,5.56581425525712
969,background,1.0241301608355304
970,size,0.8842889305691107
971,backgroundImage,4.1111722959167265
972,backgroundSize,3.044621905075833
973,preload,4.1111722959167265
974,usePreloader,3.7137710113038667
975,suppos,3.7137710113038667
976,bar,6.555995144654935
977,show,2.822451014159973
978,scroll,3.5396043046730092
979,tile,5.708603314879169
980,TileList,5.0822003809667144
981,chart,2.4413692901299067
982,fulli,1.5905290157789196
983,scrollbar,5.48599119520574
985,gradient,1.082616486867797
986,grid,0.26740262364128653
987,specifi,3.6941559257359
988,DataGrid,6.434419179779837
989,DataGridColumns,3.044621905075833
990,unus,1.368429369662848
991,main,2.7284118841649536
992,debugg,4.394847083458386
994,mxml,6.332509738063142
995,phase,1.2179568167287123
996,branch,2.735011463335296
997,busi,1.7517655930958305
