index,term,score
1947,OutOfMemoryError,5.639748113405917
2060,restor,5.639748113405917
2288,retriev,5.639748113405917
2341,lookup,5.639748113405917
2510,TaskTracker,5.639748113405917
2665,rid,5.639748113405917
2669,SDK,5.639748113405917
3056,libhdf,5.639748113405917
3612,dictionari,5.639748113405917
4131,spill,5.639748113405917
4341,HLog,5.639748113405917
4409,hudson,5.639748113405917
4935,union,5.639748113405917
7123,AQL,5.639748113405917
7128,comparison,5.639748113405917
236,fragment,5.56581425525712
807,PD,5.56581425525712
836,word,5.56581425525712
968,anim,5.56581425525712
981,chart,5.56581425525712
1004,combo,5.56581425525712
1016,drag,5.56581425525712
1101,swf,5.56581425525712
1497,transcod,5.56581425525712
1623,testcas,5.56581425525712
1742,plexu,5.56581425525712
1928,big,5.56581425525712
2022,io,5.56581425525712
2439,stabil,5.56581425525712
2719,slower,5.56581425525712
2866,PNG,5.56581425525712
2978,written,5.56581425525712
3129,heartbeat,5.56581425525712
3885,JAR,5.56581425525712
4128,pipelin,5.56581425525712
6959,hyrack,5.56581425525712
7605,probe,5.56581425525712
857,websit,5.48599119520574
945,TextInput,5.48599119520574
983,scrollbar,5.48599119520574
1023,datagrid,5.48599119520574
1056,inner,5.48599119520574
1265,overlap,5.48599119520574
1305,instanti,5.48599119520574
1448,entir,5.48599119520574
1543,svg,5.48599119520574
1714,mini,5.48599119520574
1770,reactor,5.48599119520574
1873,diff,5.48599119520574
1926,decim,5.48599119520574
2276,ConcurrentModificationException,5.48599119520574
2667,zip,5.48599119520574
2831,WMF,5.48599119520574
3070,runner,5.48599119520574
3214,rollback,5.48599119520574
3706,exchang,5.48599119520574
3724,track,5.48599119520574
55,compil,5.4561181094408235
89,geronimo,5.399257386929924
232,previou,5.399257386929924
235,retain,5.399257386929924
259,DOM,5.399257386929924
505,identifi,5.399257386929924
648,major,5.399257386929924
870,note,5.399257386929924
910,ASL,5.399257386929924
1089,subclass,5.399257386929924
1149,mous,5.399257386929924
1177,flash,5.399257386929924
1271,backward,5.399257386929924
1599,AWT,5.399257386929924
1817,logger,5.399257386929924
1820,css,5.399257386929924
2182,drlvm,5.399257386929924
2441,finish,5.399257386929924
2561,gen,5.399257386929924
2855,hyphen,5.399257386929924
2923,uniqu,5.399257386929924
3489,degrad,5.399257386929924
4665,stat,5.399257386929924
5308,lucen,5.399257386929924
5492,FXG,5.399257386929924
7471,cardin,5.399257386929924
7765,futur,5.399257386929924
8308,materi,5.399257386929924
479,DateField,5.304300027082786
687,def,5.304300027082786
732,shut,5.304300027082786
990,unus,5.304300027082786
1050,reassign,5.304300027082786
1168,happen,5.304300027082786
1170,ComboBox,5.304300027082786
1184,emb,5.304300027082786
1261,play,5.304300027082786
1464,IE,5.304300027082786
1674,IndexOutOfBoundsException,5.304300027082786
2100,ineffici,5.304300027082786
2134,EOF,5.304300027082786
2279,legal,5.304300027082786
2635,ack,5.304300027082786
2727,fill,5.304300027082786
2826,soft,5.304300027082786
3131,replica,5.304300027082786
3211,ROOT,5.304300027082786
3317,JAX,5.304300027082786
4045,replay,5.304300027082786
4059,less,5.304300027082786
4086,becom,5.304300027082786
4291,marshal,5.304300027082786
4419,intermedi,5.304300027082786
5473,Priority,5.304300027082786
5684,prune,5.304300027082786
5738,elimin,5.304300027082786
6283,CREATE,5.304300027082786
6651,expr,5.304300027082786
6958,datavers,5.304300027082786
7429,optimis,5.304300027082786
7802,planner,5.304300027082786
123,ipc,5.199392593813554
131,wrap,5.199392593813554
511,pick,5.199392593813554
712,panel,5.199392593813554
858,anyth,5.199392593813554
896,pane,5.199392593813554
940,SWF,5.199392593813554
1118,accordion,5.199392593813554
1129,TabNavigator,5.199392593813554
1246,doesnt,5.199392593813554
1388,continu,5.199392593813554
1428,cant,5.199392593813554
1510,adjust,5.199392593813554
1519,vs,5.199392593813554
1726,scm,5.199392593813554
1834,surefir,5.199392593813554
1924,CC,5.199392593813554
2020,ThreadLocal,5.199392593813554
2300,xmlbean,5.199392593813554
2351,similar,5.199392593813554
2444,filenam,5.199392593813554
2547,JAXB,5.199392593813554
2595,asynchron,5.199392593813554
2616,wiki,5.199392593813554
2701,toString,5.199392593813554
2765,checkpoint,5.199392593813554
2798,speedup,5.199392593813554
2966,actual,5.199392593813554
3021,primit,5.199392593813554
3051,deliveri,5.199392593813554
3561,evict,5.199392593813554
3617,extrem,5.199392593813554
3642,enough,5.199392593813554
3768,instruct,5.199392593813554
4010,abort,5.199392593813554
4068,DFSClient,5.199392593813554
5241,avro,5.199392593813554
5313,memstor,5.199392593813554
5462,TLF,5.199392593813554
5471,Gumbo,5.199392593813554
6954,BTree,5.199392593813554
6955,RTree,5.199392593813554
8183,dht,5.199392593813554
128,nightli,5.0822003809667144
212,enc,5.0822003809667144
243,mem,5.0822003809667144
522,swap,5.0822003809667144
595,HP,5.0822003809667144
600,tutori,5.0822003809667144
655,std,5.0822003809667144
794,JSP,5.0822003809667144
800,weird,5.0822003809667144
887,dist,5.0822003809667144
980,TileList,5.0822003809667144
985,gradient,5.0822003809667144
1047,zoom,5.0822003809667144
1052,recycl,5.0822003809667144
1070,ArrayCollection,5.0822003809667144
1154,horizont,5.0822003809667144
1209,margin,5.0822003809667144
1317,decor,5.0822003809667144
1343,clip,5.0822003809667144
1475,RuntimeException,5.0822003809667144
1494,rotat,5.0822003809667144
1508,paint,5.0822003809667144
1610,endless,5.0822003809667144
1645,orient,5.0822003809667144
1677,nullpoint,5.0822003809667144
1699,whitespac,5.0822003809667144
1702,txt,5.0822003809667144
1731,goal,5.0822003809667144
1815,checkstyl,5.0822003809667144
1946,stress,5.0822003809667144
1985,st,5.0822003809667144
1995,tuscani,5.0822003809667144
2113,README,5.0822003809667144
2221,OMElement,5.0822003809667144
2446,necessari,5.0822003809667144
2454,loss,5.0822003809667144
2491,UIMA,5.0822003809667144
2512,bat,5.0822003809667144
2808,fall,5.0822003809667144
2853,white,5.0822003809667144
2868,invert,5.0822003809667144
2912,archiva,5.0822003809667144
2991,UTF,5.0822003809667144
3014,closur,5.0822003809667144
3219,got,5.0822003809667144
3341,reserv,5.0822003809667144
3424,fsck,5.0822003809667144
3539,tasktrack,5.0822003809667144
3563,DataNode,5.0822003809667144
3946,sink,5.0822003809667144
4607,swallow,5.0822003809667144
4726,bitmap,5.0822003809667144
4913,forev,5.0822003809667144
4945,IPC,5.0822003809667144
5503,RichText,5.0822003809667144
6723,sorter,5.0822003809667144
6845,memtabl,5.0822003809667144
7098,fuzzi,5.0822003809667144
7298,managix,5.0822003809667144
8626,IGFS,5.0822003809667144
6,memori,5.067727965054733
182,render,4.963490279829492
22,liter,4.9494563697034755
81,email,4.9494563697034755
220,INF,4.9494563697034755
223,face,4.9494563697034755
228,interop,4.9494563697034755
319,webservic,4.9494563697034755
363,facet,4.9494563697034755
444,deal,4.9494563697034755
489,MTOM,4.9494563697034755
519,myfac,4.9494563697034755
589,heavi,4.9494563697034755
668,portal,4.9494563697034755
710,collaps,4.9494563697034755
808,radio,4.9494563697034755
892,thing,4.9494563697034755
922,whole,4.9494563697034755
1054,outer,4.9494563697034755
1079,seri,4.9494563697034755
1145,checkintest,4.9494563697034755
1167,divid,4.9494563697034755
1183,arrow,4.9494563697034755
1221,concaten,4.9494563697034755
1224,draw,4.9494563697034755
1315,indent,4.9494563697034755
1481,Ds,4.9494563697034755
1501,malform,4.9494563697034755
1506,keyword,4.9494563697034755
1552,though,4.9494563697034755
1579,linear,4.9494563697034755
1642,percentag,4.9494563697034755
1701,rtf,4.9494563697034755
1730,win,4.9494563697034755
1734,feedback,4.9494563697034755
1772,embedd,4.9494563697034755
1894,alter,4.9494563697034755
1923,aCC,4.9494563697034755
1934,backup,4.9494563697034755
2055,convent,4.9494563697034755
2068,StringIndexOutOfBoundsException,4.9494563697034755
2125,dojo,4.9494563697034755
2166,live,4.9494563697034755
2168,clone,4.9494563697034755
2239,AxisFault,4.9494563697034755
2323,SCA,4.9494563697034755
2327,Io,4.9494563697034755
2372,NumberFormatException,4.9494563697034755
2443,impact,4.9494563697034755
2771,ivi,4.9494563697034755
2930,repo,4.9494563697034755
2942,pull,4.9494563697034755
3087,INFO,4.9494563697034755
3123,seek,4.9494563697034755
3374,durat,4.9494563697034755
3505,RAT,4.9494563697034755
3583,chunk,4.9494563697034755
3767,float,4.9494563697034755
3879,footer,4.9494563697034755
3930,frequent,4.9494563697034755
4287,threshold,4.9494563697034755
4402,avg,4.9494563697034755
4407,IFile,4.9494563697034755
4508,minut,4.9494563697034755
4588,De,4.9494563697034755
4672,cli,4.9494563697034755
4728,Fx,4.9494563697034755
5035,collector,4.9494563697034755
5089,ASM,4.9494563697034755
5148,Op,4.9494563697034755
5701,jcr,4.9494563697034755
6687,sequenti,4.9494563697034755
6774,Tx,4.9494563697034755
6946,slowdown,4.9494563697034755
6988,BufferCache,4.9494563697034755
7136,tempor,4.9494563697034755
7166,HashMap,4.9494563697034755
7644,DAG,4.9494563697034755
8839,DML,4.9494563697034755
14,eventu,4.796387498171663
115,et,4.796387498171663
117,desc,4.796387498171663
132,expand,4.796387498171663
248,enumer,4.796387498171663
277,checker,4.796387498171663
446,shift,4.796387498171663
466,bucket,4.796387498171663
497,adaptor,4.796387498171663
528,calendar,4.796387498171663
580,mean,4.796387498171663
627,EJB,4.796387498171663
688,NoClassDefFoundError,4.796387498171663
704,tomahawk,4.796387498171663
728,media,4.796387498171663
768,singleton,4.796387498171663
862,blog,4.796387498171663
946,reciev,4.796387498171663
1010,prefer,4.796387498171663
1022,asc,4.796387498171663
1109,stepper,4.796387498171663
1132,picker,4.796387498171663
1227,fire,4.796387498171663
1267,theme,4.796387498171663
1354,dimens,4.796387498171663
1369,thin,4.796387498171663
1387,halt,4.796387498171663
1416,subsequ,4.796387498171663
1436,percent,4.796387498171663
1484,mayb,4.796387498171663
1592,regexp,4.796387498171663
1604,FO,4.796387498171663
1616,larger,4.796387498171663
1637,total,4.796387498171663
1639,knuth,4.796387498171663
1663,away,4.796387498171663
1666,xsl,4.796387498171663
1682,layoutmgr,4.796387498171663
1697,footnot,4.796387498171663
1700,png,4.796387498171663
1713,TRUNK,4.796387498171663
1761,revisit,4.796387498171663
1811,archetyp,4.796387498171663
1813,unpack,4.796387498171663
1814,changelog,4.796387498171663
1854,reli,4.796387498171663
1874,revers,4.796387498171663
1921,nutch,4.796387498171663
2097,trivial,4.796387498171663
2099,WAR,4.796387498171663
2128,subel,4.796387498171663
2188,raw,4.796387498171663
2264,overload,4.796387498171663
2275,engag,4.796387498171663
2299,MessageContext,4.796387498171663
2384,deliv,4.796387498171663
2459,rais,4.796387498171663
2508,POJO,4.796387498171663
2551,bash,4.796387498171663
2578,rectangl,4.796387498171663
2599,postgr,4.796387498171663
2621,freemark,4.796387498171663
2697,sdk,4.796387498171663
2713,itemRenderer,4.796387498171663
2770,xwork,4.796387498171663
2869,raster,4.796387498171663
2870,coordin,4.796387498171663
2873,NullpointerException,4.796387498171663
2929,interpol,4.796387498171663
3006,JUnit,4.796387498171663
3055,multithread,4.796387498171663
3127,csv,4.796387498171663
3162,hot,4.796387498171663
3189,period,4.796387498171663
3200,eccp,4.796387498171663
3202,MAX,4.796387498171663
3225,slash,4.796387498171663
3302,gzip,4.796387498171663
3342,semant,4.796387498171663
3400,nullabl,4.796387498171663
3420,CRC,4.796387498171663
3534,spuriou,4.796387498171663
3560,jobtrack,4.796387498171663
3578,encount,4.796387498171663
3709,ubuntu,4.796387498171663
3912,CMYK,4.796387498171663
4174,merger,4.796387498171663
4214,JobHistory,4.796387498171663
4222,older,4.796387498171663
4356,rubi,4.796387498171663
4401,WAL,4.796387498171663
4403,rate,4.796387498171663
4615,scala,4.796387498171663
4720,GUMBO,4.796387498171663
4731,TextGraphic,4.796387498171663
4867,ser,4.796387498171663
4960,logo,4.796387498171663
4992,hour,4.796387498171663
5037,tune,4.796387498171663
5119,nio,4.796387498171663
5200,near,4.796387498171663
5230,OASIS,4.796387498171663
5291,luci,4.796387498171663
5425,repair,4.796387498171663
5751,consumpt,4.796387498171663
6773,datatyp,4.796387498171663
7325,AlphaBlocker,4.796387498171663
7336,significantli,4.796387498171663
7550,broadcast,4.796387498171663
7582,poor,4.796387498171663
7797,myriad,4.796387498171663
7803,agg,4.796387498171663
9152,INDEX,4.796387498171663
78,infrastructur,4.6156179525703855
178,XmlBeans,4.6156179525703855
198,XSD,4.6156179525703855
285,omit,4.6156179525703855
325,XMLBeans,4.6156179525703855
329,english,4.6156179525703855
411,JRE,4.6156179525703855
463,wrongli,4.6156179525703855
482,AXIS,4.6156179525703855
530,year,4.6156179525703855
563,mime,4.6156179525703855
617,checkin,4.6156179525703855
624,ref,4.6156179525703855
700,du,4.6156179525703855
723,gcc,4.6156179525703855
904,threadsaf,4.6156179525703855
964,printer,4.6156179525703855
1018,black,4.6156179525703855
1033,xxx,4.6156179525703855
1066,addItem,4.6156179525703855
1106,leaf,4.6156179525703855
1111,NumericStepper,4.6156179525703855
1122,DataBinding,4.6156179525703855
1146,say,4.6156179525703855
1164,MenuBar,4.6156179525703855
1188,tip,4.6156179525703855
1196,chooser,4.6156179525703855
1197,DateChooser,4.6156179525703855
1275,later,4.6156179525703855
1321,FlexStore,4.6156179525703855
1385,ColorPicker,4.6156179525703855
1521,rgb,4.6156179525703855
1524,RGB,4.6156179525703855
1544,TTF,4.6156179525703855
1626,dot,4.6156179525703855
1629,URIs,4.6156179525703855
1633,TIFF,4.6156179525703855
1704,fit,4.6156179525703855
1719,clock,4.6156179525703855
1722,cv,4.6156179525703855
1762,central,4.6156179525703855
1765,reloc,4.6156179525703855
1779,mediat,4.6156179525703855
1880,py,4.6156179525703855
1882,mv,4.6156179525703855
1903,begin,4.6156179525703855
1906,al,4.6156179525703855
1956,hello,4.6156179525703855
1977,kit,4.6156179525703855
2000,om,4.6156179525703855
2038,pend,4.6156179525703855
2106,pack,4.6156179525703855
2112,distro,4.6156179525703855
2118,math,4.6156179525703855
2142,IllegalStateException,4.6156179525703855
2143,score,4.6156179525703855
2192,earli,4.6156179525703855
2208,num,4.6156179525703855
2211,flat,4.6156179525703855
2224,CLOSE,4.6156179525703855
2256,unsat,4.6156179525703855
2336,mistak,4.6156179525703855
2488,reason,4.6156179525703855
2575,PDFs,4.6156179525703855
2581,troubl,4.6156179525703855
2614,els,4.6156179525703855
2658,choos,4.6156179525703855
2679,unstabl,4.6156179525703855
2716,measur,4.6156179525703855
2753,glyph,4.6156179525703855
2760,particular,4.6156179525703855
2773,BCEL,4.6156179525703855
2800,arab,4.6156179525703855
2840,JSVG,4.6156179525703855
2896,cygwin,4.6156179525703855
2927,substr,4.6156179525703855
2944,getParent,4.6156179525703855
3073,grow,4.6156179525703855
3101,infer,4.6156179525703855
3190,namesystem,4.6156179525703855
3191,FSNamesystem,4.6156179525703855
3201,EDG,4.6156179525703855
3204,dead,4.6156179525703855
3240,sporad,4.6156179525703855
3361,candid,4.6156179525703855
3432,Cs,4.6156179525703855
3437,unexpectedli,4.6156179525703855
3438,NN,4.6156179525703855
3470,uncommit,4.6156179525703855
3533,crc,4.6156179525703855
3544,compressor,4.6156179525703855
3566,distcp,4.6156179525703855
3591,itest,4.6156179525703855
3602,WCF,4.6156179525703855
3713,mustella,4.6156179525703855
3743,WebService,4.6156179525703855
3860,unassign,4.6156179525703855
3868,postscript,4.6156179525703855
3889,subset,4.6156179525703855
3896,citat,4.6156179525703855
3943,doxia,4.6156179525703855
3976,joint,4.6156179525703855
3982,situat,4.6156179525703855
3983,GroovyClassLoader,4.6156179525703855
3987,grail,4.6156179525703855
4004,mergeinfo,4.6156179525703855
4012,spars,4.6156179525703855
4029,exceed,4.6156179525703855
4047,HTable,4.6156179525703855
4123,func,4.6156179525703855
4199,HRegion,4.6156179525703855
4286,idl,4.6156179525703855
4307,upper,4.6156179525703855
4528,OOME,4.6156179525703855
4594,magic,4.6156179525703855
4620,QMF,4.6156179525703855
4631,rout,4.6156179525703855
4662,committ,4.6156179525703855
4669,reclaim,4.6156179525703855
4718,PRIORITY,4.6156179525703855
4871,HMaster,4.6156179525703855
4875,compound,4.6156179525703855
4885,fair,4.6156179525703855
4893,NULL,4.6156179525703855
4938,DISTINCT,4.6156179525703855
4989,demux,4.6156179525703855
5108,KeyValue,4.6156179525703855
5128,spin,4.6156179525703855
5482,priority,4.6156179525703855
5483,RichEditableText,4.6156179525703855
5523,scroller,4.6156179525703855
5541,localfix,4.6156179525703855
5613,cpu,4.6156179525703855
5748,SSTable,4.6156179525703855
5953,TestHRegion,4.6156179525703855
6244,REQ,4.6156179525703855
6248,KRB,4.6156179525703855
6588,pressur,4.6156179525703855
7087,GB,4.6156179525703855
7095,TPCH,4.6156179525703855
7168,vertex,4.6156179525703855
7340,algebrick,4.6156179525703855
7341,AlgebricksException,4.6156179525703855
7369,bag,4.6156179525703855
7434,timer,4.6156179525703855
7576,tez,4.6156179525703855
7805,disjunct,4.6156179525703855
7807,low,4.6156179525703855
8009,hashCode,4.6156179525703855
8298,analyt,4.6156179525703855
8463,ATOMIC,4.6156179525703855
8507,PERFORMANCE,4.6156179525703855
791,index,4.537545114860806
231,regress,4.449199945403227
72,XPath,4.394847083458386
104,SAX,4.394847083458386
156,sphere,4.394847083458386
181,mess,4.394847083458386
202,ODBC,4.394847083458386
330,xsi,4.394847083458386
468,ever,4.394847083458386
473,saaj,4.394847083458386
554,netui,4.394847083458386
597,PA,4.394847083458386
673,SQLException,4.394847083458386
698,PK,4.394847083458386
702,ls,4.394847083458386
703,TLD,4.394847083458386
730,sheet,4.394847083458386
731,cleanli,4.394847083458386
806,hierarch,4.394847083458386
832,struct,4.394847083458386
877,WW,4.394847083458386
885,quick,4.394847083458386
890,macro,4.394847083458386
953,bottom,4.394847083458386
992,debugg,4.394847083458386
1006,cart,4.394847083458386
1012,combobox,4.394847083458386
1017,thick,4.394847083458386
1020,vertic,4.394847083458386
1043,ButtonBar,4.394847083458386
1045,dataGrid,4.394847083458386
1051,dataprovid,4.394847083458386
1053,recycleChildren,4.394847083458386
1061,halo,4.394847083458386
1085,cellRenderer,4.394847083458386
1162,ViewStack,4.394847083458386
1169,selectedIndex,4.394847083458386
1175,removeAll,4.394847083458386
1223,freez,4.394847083458386
1230,breakpoint,4.394847083458386
1278,none,4.394847083458386
1282,formatt,4.394847083458386
1336,TabBar,4.394847083458386
1368,press,4.394847083458386
1427,smaller,4.394847083458386
1460,op,4.394847083458386
1466,ie,4.394847083458386
1469,watch,4.394847083458386
1505,pretti,4.394847083458386
1525,preced,4.394847083458386
1567,spot,4.394847083458386
1587,PCL,4.394847083458386
1588,ArrayIndexOutOfBounds,4.394847083458386
1598,AWTRenderer,4.394847083458386
1622,letter,4.394847083458386
1647,preview,4.394847083458386
1649,caught,4.394847083458386
1662,good,4.394847083458386
1733,directli,4.394847083458386
1756,PO,4.394847083458386
1760,inclus,4.394847083458386
1793,hardcod,4.394847083458386
1858,MD,4.394847083458386
1862,mod,4.394847083458386
1869,fs,4.394847083458386
1908,RWSTD,4.394847083458386
1980,co,4.394847083458386
1996,regardless,4.394847083458386
2053,spool,4.394847083458386
2072,sdo,4.394847083458386
2082,setProperty,4.394847083458386
2093,SDO,4.394847083458386
2135,EOFException,4.394847083458386
2161,LIKE,4.394847083458386
2223,WAIT,4.394847083458386
2231,anchor,4.394847083458386
2242,tidi,4.394847083458386
2301,SOAPAction,4.394847083458386
2319,SequenceFile,4.394847083458386
2335,userguid,4.394847083458386
2382,confus,4.394847083458386
2419,DAS,4.394847083458386
2423,RPCMessageReceiver,4.394847083458386
2429,EPR,4.394847083458386
2445,Un,4.394847083458386
2448,assum,4.394847083458386
2457,UnsupportedOperationException,4.394847083458386
2519,charset,4.394847083458386
2522,quickstart,4.394847083458386
2642,journal,4.394847083458386
2647,durabl,4.394847083458386
2652,prefetch,4.394847083458386
2656,ASCII,4.394847083458386
2678,watcher,4.394847083458386
2726,unnecessarili,4.394847083458386
2730,BLOCKER,4.394847083458386
2743,stylesheet,4.394847083458386
2824,bugfix,4.394847083458386
2849,painter,4.394847083458386
2857,treatment,4.394847083458386
2860,underlin,4.394847083458386
2865,GIF,4.394847083458386
2957,RT,4.394847083458386
2961,NP,4.394847083458386
2962,NPEs,4.394847083458386
2968,classifi,4.394847083458386
2985,workaround,4.394847083458386
2987,perforc,4.394847083458386
2990,hole,4.394847083458386
2994,summari,4.394847083458386
3110,hung,4.394847083458386
3111,JobInProgress,4.394847083458386
3125,ChecksumFileSystem,4.394847083458386
3167,DistributedFileSystem,4.394847083458386
3171,driven,4.394847083458386
3193,taken,4.394847083458386
3272,held,4.394847083458386
3288,JobClient,4.394847083458386
3297,jira,4.394847083458386
3313,junit,4.394847083458386
3329,collat,4.394847083458386
3338,corner,4.394847083458386
3349,KILLED,4.394847083458386
3399,MiniMRCluster,4.394847083458386
3415,xceiver,4.394847083458386
3416,DataXceiver,4.394847083458386
3427,decommiss,4.394847083458386
3447,CHANGES,4.394847083458386
3538,comm,4.394847083458386
3588,POST,4.394847083458386
3657,reject,4.394847083458386
3674,mock,4.394847083458386
3693,pure,4.394847083458386
3721,FB,4.394847083458386
3727,AIR,4.394847083458386
3759,thousand,4.394847083458386
3804,probabl,4.394847083458386
3807,decrement,4.394847083458386
3812,rect,4.394847083458386
3837,choke,4.394847083458386
3874,descend,4.394847083458386
3883,substitut,4.394847083458386
3892,TLE,4.394847083458386
3979,groovysh,4.394847083458386
4028,TestDFSShell,4.394847083458386
4072,although,4.394847083458386
4076,death,4.394847083458386
4122,builtin,4.394847083458386
4144,hod,4.394847083458386
4211,DFSOutputStream,4.394847083458386
4255,queu,4.394847083458386
4274,buildr,4.394847083458386
4357,JRuby,4.394847083458386
4361,stamp,4.394847083458386
4363,previous,4.394847083458386
4395,uncaught,4.394847083458386
4477,endkey,4.394847083458386
4479,docs,4.394847083458386
4506,german,4.394847083458386
4519,prematur,4.394847083458386
4540,fuse,4.394847083458386
4635,cut,4.394847083458386
4680,graph,4.394847083458386
4753,ratio,4.394847083458386
4999,RPM,4.394847083458386
5012,contribut,4.394847083458386
5022,reenabl,4.394847083458386
5045,slf,4.394847083458386
5061,partition,4.394847083458386
5080,PDFBox,4.394847083458386
5086,carri,4.394847083458386
5121,perm,4.394847083458386
5176,OutOfMemory,4.394847083458386
5182,wooki,4.394847083458386
5233,TestCase,4.394847083458386
5266,MAPREDUCE,4.394847083458386
