index,term,score
7902,isDebugEnabled,41.00815754000428
7910,SessionImpl,41.00815754000428
7920,Db,41.00815754000428
7925,getItemOrNull,41.00815754000428
7926,JackrabbitSession,41.00815754000428
7960,HD,41.00815754000428
7968,conserv,41.00815754000428
7997,AbstractRegion,41.00815754000428
8005,ESP,41.00815754000428
8030,BlobStore,41.00815754000428
8067,NodeState,41.00815754000428
8069,pyspark,41.00815754000428
8115,MDAM,41.00815754000428
8128,PerfLogger,41.00815754000428
8143,Ui,41.00815754000428
8149,upsert,41.00815754000428
8156,PXF,41.00815754000428
8163,PermGen,41.00815754000428
8229,GridCacheMvccManager,41.00815754000428
8230,mvcc,41.00815754000428
8237,GridDistributedTxMapping,41.00815754000428
8244,MPSC,41.00815754000428
8291,equival,41.00815754000428
8305,aggress,41.00815754000428
8316,HdfsScanNode,41.00815754000428
8322,PAGG,41.00815754000428
8329,HashTable,41.00815754000428
8332,heurist,41.00815754000428
8336,TupleRowComparator,41.00815754000428
8365,suboptim,41.00815754000428
8368,unlock,41.00815754000428
8411,NEAR,41.00815754000428
8414,MiniFutures,41.00815754000428
8437,GridDhtTxPrepareFuture,41.00815754000428
8455,overs,41.00815754000428
8458,ZkStateReader,41.00815754000428
8515,datafram,41.00815754000428
8544,matric,41.00815754000428
8639,late,41.00815754000428
8640,arena,41.00815754000428
8691,ms,41.00815754000428
8693,took,41.00815754000428
8724,stabl,41.00815754000428
8741,analys,41.00815754000428
8753,linearli,41.00815754000428
8765,BinaryField,41.00815754000428
8768,offheap,41.00815754000428
8808,decoupl,41.00815754000428
8810,GridUnsafe,41.00815754000428
8823,oak,41.00815754000428
8851,spinlock,41.00815754000428
8853,passthrough,41.00815754000428
8856,RUNTIME,41.00815754000428
8873,RowBatch,41.00815754000428
8886,INSER,41.00815754000428
8887,Ts,41.00815754000428
8888,INSERTs,41.00815754000428
8891,FK,41.00815754000428
8894,relev,41.00815754000428
8896,becam,41.00815754000428
8946,REFRESH,41.00815754000428
8988,BinaryMarshaller,41.00815754000428
9059,clinic,41.00815754000428
9093,traceExit,41.00815754000428
9103,transmit,41.00815754000428
9141,proactor,41.00815754000428
9148,exponenti,41.00815754000428
9219,onheap,41.00815754000428
9233,BPlusTree,41.00815754000428
9248,EqualsAndHashCode,41.00815754000428
6737,luceneMatchVersion,21.002088918288482
6738,SolrQueryParser,21.002088918288482
7053,SMF,21.002088918288482
7409,JcrPropertyMap,21.002088918288482
7410,escapeKeyName,21.002088918288482
7411,JPADatabaseManager,21.002088918288482
7413,stem,21.002088918288482
7417,CacheManager,21.002088918288482
7418,plugman,21.002088918288482
7422,UserName,21.002088918288482
7424,AtomicBTreeColumns,21.002088918288482
7427,CompressedRandomAccessReader,21.002088918288482
7428,ramp,21.002088918288482
7430,NativeCell,21.002088918288482
7432,memmori,21.002088918288482
7433,localOrShuffle,21.002088918288482
7435,SimpleTimer,21.002088918288482
7437,ytranspos,21.002088918288482
7439,YtransposeY,21.002088918288482
7441,sound,21.002088918288482
7442,simeltan,21.002088918288482
7443,iphon,21.002088918288482
7444,macbook,21.002088918288482
7448,primaryType,21.002088918288482
7459,overcount,21.002088918288482
7460,FileCacheService,21.002088918288482
7461,memoryUsage,21.002088918288482
7473,OpOrder,21.002088918288482
7476,collectTimeOrderedData,21.002088918288482
7477,unsign,21.002088918288482
7478,CP,21.002088918288482
7479,Us,21.002088918288482
7480,CPUs,21.002088918288482
7481,shark,21.002088918288482
7486,ModuleRules,21.002088918288482
7487,getRule,21.002088918288482
7491,mapParitions,21.002088918288482
7492,GradientDescent,21.002088918288482
7493,parit,21.002088918288482
7497,JaxbDataFormat,21.002088918288482
7499,LOCAL,21.002088918288482
7507,JEMallocAllocator,21.002088918288482
7508,JE,21.002088918288482
7511,DirectByteBuffer,21.002088918288482
7517,SimpleConsumerPerformance,21.002088918288482
7518,murmur,21.002088918288482
7519,QueryPlan,21.002088918288482
7521,directUpdate,21.002088918288482
7522,CloudSolrServer,21.002088918288482
7523,getCoreUrl,21.002088918288482
7524,hsync,21.002088918288482
7525,NBHM,21.002088918288482
7529,purgeExpired,21.002088918288482
7530,AbsTime,21.002088918288482
7531,precipit,21.002088918288482
7532,DefaultHttpResponseParser,21.002088918288482
7533,windchil,21.002088918288482
7534,imp,21.002088918288482
7535,AssetSourceImp,21.002088918288482
7536,expandCapacity,21.002088918288482
7537,AbstractStringBuilder,21.002088918288482
7545,XMLListCollection,21.002088918288482
7547,brief,21.002088918288482
7548,TagUtils,21.002088918288482
7549,FastCharStream,21.002088918288482
7551,IPTC,21.002088918288482
7552,pertain,21.002088918288482
7554,StringDictionary,21.002088918288482
7561,bootl,21.002088918288482
7562,neck,21.002088918288482
7564,frq,21.002088918288482
7573,CompactingHashTable,21.002088918288482
7575,columnar,21.002088918288482
7580,ssd,21.002088918288482
7581,XZ,21.002088918288482
7588,DatanodeStorageInfo,21.002088918288482
7589,WarningLock,21.002088918288482
7590,SessionDelegate,21.002088918288482
7594,MoveTask,21.002088918288482
7595,Gb,21.002088918288482
7596,entryLocator,21.002088918288482
7597,messageId,21.002088918288482
7598,putBlob,21.002088918288482
7602,pathComponent,21.002088918288482
7603,OnFileSortedOutput,21.002088918288482
7604,InMemoryWriter,21.002088918288482
7610,TypeQueryParser,21.002088918288482
7611,processAdditionalResources,21.002088918288482
7612,RelocalizationUtils,21.002088918288482
7614,OperationClient,21.002088918288482
7616,kalman,21.002088918288482
7618,JAXRSUtils,21.002088918288482
7619,processParameters,21.002088918288482
7621,MultivaluedMap,21.002088918288482
7622,OperationResourceInfo,21.002088918288482
7628,MRR,21.002088918288482
7629,CloseableHttpResponseProxy,21.002088918288482
7630,newProxy,21.002088918288482
7631,closeabl,21.002088918288482
7632,ParameterizedMessage,21.002088918288482
7637,addRow,21.002088918288482
7638,WriterImpl,21.002088918288482
7639,room,21.002088918288482
7641,vSphere,21.002088918288482
7642,kick,21.002088918288482
7645,getNextInput,21.002088918288482
7646,ShuffleManager,21.002088918288482
7648,VertexImpl,21.002088918288482
7650,DAGAppMaster,21.002088918288482
7651,ResourceBundles,21.002088918288482
7654,downstream,21.002088918288482
7655,monopol,21.002088918288482
7662,TezTaskID,21.002088918288482
7663,LoadingCache,21.002088918288482
7670,logarithm,21.002088918288482
7671,occup,21.002088918288482
7672,slab,21.002088918288482
7675,commitOrAbortOutputs,21.002088918288482
7677,ConsumerFetcherThread,21.002088918288482
7679,alder,21.002088918288482
7680,CURL,21.002088918288482
7682,gentli,21.002088918288482
7690,ContainerReporter,21.002088918288482
7691,VectorExpressionWriterFactory,21.002088918288482
7692,VectorReduceSinkOperator,21.002088918288482
7693,writeValue,21.002088918288482
7694,DeflaterOutputStream,21.002088918288482
7695,deflat,21.002088918288482
7696,RF,21.002088918288482
7697,paxo,21.002088918288482
7698,stout,21.002088918288482
7707,BaseGenericObjectPool,21.002088918288482
7708,oportun,21.002088918288482
7709,MMAP,21.002088918288482
7710,PipelinedSorter,21.002088918288482
7711,evaluate,21.002088918288482
7712,ExprNodeGenericFuncEvaluator,21.002088918288482
7713,sep,21.002088918288482
7714,replaceSep,21.002088918288482
7715,CE,21.002088918288482
7716,strato,21.002088918288482
7717,threw,21.002088918288482
7718,longet,21.002088918288482
7719,spawn,21.002088918288482
7726,ExprNodeNullEvaluator,21.002088918288482
7727,ExprNodeConstantEvaluator,21.002088918288482
7729,AtomDate,21.002088918288482
7731,TailerListenerAdapter,21.002088918288482
7732,handleEnd,21.002088918288482
7733,tailer,21.002088918288482
7738,iem,21.002088918288482
7739,APACHERTF,21.002088918288482
7741,HDFSEventSink,21.002088918288482
7742,SimpleDateFormat,21.002088918288482
7747,MinorCompactor,21.002088918288482
7748,outputFile,21.002088918288482
7749,MapUtils,21.002088918288482
7752,CopyOnWriteDirectory,21.002088918288482
7753,peersync,21.002088918288482
7754,delimit,21.002088918288482
7755,DelimitedTextFile,21.002088918288482
7756,DTCS,21.002088918288482
7766,DateTieredCompactionStrategy,21.002088918288482
7767,tier,21.002088918288482
7768,IndexFormatVersion,21.002088918288482
7771,pipelinedsort,21.002088918288482
7772,gb,21.002088918288482
7775,foldByKey,21.002088918288482
7776,closureSerializer,21.002088918288482
7777,SparkEnv,21.002088918288482
7778,aggregateByKey,21.002088918288482
7784,MessagingService,21.002088918288482
7786,DiffCache,21.002088918288482
7787,BLOCKED,21.002088918288482
7788,getReader,21.002088918288482
7789,PN,21.002088918288482
7790,FLOW,21.002088918288482
7791,LINK,21.002088918288482
7792,flight,21.002088918288482
7793,impos,21.002088918288482
7809,NAAJs,21.002088918288482
7810,Js,21.002088918288482
7811,NAA,21.002088918288482
7812,pprof,21.002088918288482
7817,utc,21.002088918288482
7818,unpredict,21.002088918288482
7822,UrlUtils,21.002088918288482
7829,bitwis,21.002088918288482
7839,BlockManager,21.002088918288482
7840,dataDeserialize,21.002088918288482
7843,removeMessage,21.002088918288482
7844,QueueView,21.002088918288482
7845,checkRegionConsistency,21.002088918288482
7848,CompositeCollection,21.002088918288482
7853,AbstractConditional,21.002088918288482
7854,ObjectCreator,21.002088918288482
7855,PerThreadValue,21.002088918288482
7857,conduit,21.002088918288482
7858,UUIDType,21.002088918288482
7859,waitSearcher,21.002088918288482
7860,searcher,21.002088918288482
7866,BatchScanner,21.002088918288482
7868,AccumuloInputFormat,21.002088918288482
7870,MQTT,21.002088918288482
7875,applyLeafFormat,21.002088918288482
7876,SegmentedFile,21.002088918288482
7877,FileChannel,21.002088918288482
7879,prove,21.002088918288482
7880,SolrCloud,21.002088918288482
7881,czech,21.002088918288482
7882,purgeabl,21.002088918288482
7883,maxPurgeableTimestamp,21.002088918288482
7885,tombston,21.002088918288482
7886,retent,21.002088918288482
7889,IndexSummary,21.002088918288482
7890,UDT,21.002088918288482
7893,IndexOutput,21.002088918288482
7894,IndexInput,21.002088918288482
7895,analyzin,21.002088918288482
7896,AnalyzinSuggester,21.002088918288482
7897,finit,21.002088918288482
7898,IntervalTree,21.002088918288482
7900,clusterst,21.002088918288482
7901,DefaultSlingScript,21.002088918288482
7904,SlingRequestProgressTracker,21.002088918288482
7905,MessageFormat,21.002088918288482
7906,ROLLBACK,21.002088918288482
7907,ResourceIterator,21.002088918288482
7909,CommonMergeJoinOperator,21.002088918288482
7911,getNamespacePrefixes,21.002088918288482
7912,CommonODataProperty,21.002088918288482
7918,MergingResourceProvider,21.002088918288482
7919,ParentHidingHandler,21.002088918288482
7921,DbDataStore,21.002088918288482
7922,kmean,21.002088918288482
7927,JcrResourceProvider,21.002088918288482
7928,createResource,21.002088918288482
7929,NodeStateSolrServersObserver,21.002088918288482
7930,ViewFileSystem,21.002088918288482
7931,listLocatedStatus,21.002088918288482
7932,MergedValueMap,21.002088918288482
7936,JcrItemResource,21.002088918288482
7940,PersistentCache,21.002088918288482
7941,lesser,21.002088918288482
7943,MutableTree,21.002088918288482
7944,getTree,21.002088918288482
7945,getChildNode,21.002088918288482
7946,MemoryNodeBuilder,21.002088918288482
7947,DocumentNodeStore,21.002088918288482
7949,RemoteManager,21.002088918288482
7950,strea,21.002088918288482
7951,NetworkService,21.002088918288482
7952,StreamingRemoteManager,21.002088918288482
7953,StreamingNetworkService,21.002088918288482
7954,GroupCommunicationLayer,21.002088918288482
7955,StreamingCodec,21.002088918288482
7956,GroupCommunicationOperator,21.002088918288482
7957,MVCC,21.002088918288482
7959,HDInsight,21.002088918288482
7961,insight,21.002088918288482
7966,ClassHierarchy,21.002088918288482
7967,ActiveContextBridge,21.002088918288482
7969,CollationController,21.002088918288482
7970,collectAllData,21.002088918288482
7971,microbatch,21.002088918288482
7972,backlog,21.002088918288482
7975,AllocatedEvaluatorBridge,21.002088918288482
7976,CommitQueue,21.002088918288482
7986,allocate,21.002088918288482
7989,mimeType,21.002088918288482
7990,getInputStream,21.002088918288482
7991,gather,21.002088918288482
7992,anyExists,21.002088918288482
7993,MultiFunction,21.002088918288482
7994,FunctionValues,21.002088918288482
7995,llib,21.002088918288482
7996,MLlib,21.002088918288482
7998,addSubscriptionsForDestination,21.002088918288482
7999,removeConsumer,21.002088918288482
8000,ManagedRegionBroker,21.002088918288482
8001,addToConsumerList,21.002088918288482
8006,ineffi,21.002088918288482
8007,backgroundWrite,21.002088918288482
8010,DocumentRootBuilder,21.002088918288482
8012,batchlog,21.002088918288482
8013,coloc,21.002088918288482
8016,unmodifi,21.002088918288482
8017,VersionGC,21.002088918288482
8018,modified,21.002088918288482
8022,HQC,21.002088918288482
8023,PROD,21.002088918288482
8024,SOA,21.002088918288482
8025,DifJavaDbDataSource,21.002088918288482
8026,dif,21.002088918288482
8032,SequentialWriter,21.002088918288482
8033,UnsavedModifications,21.002088918288482
8034,unsav,21.002088918288482
8035,MapDB,21.002088918288482
8037,highest,21.002088918288482
8038,testOnCreate,21.002088918288482
8039,complement,21.002088918288482
8040,testOnReuse,21.002088918288482
8041,testOnBorrow,21.002088918288482
8042,WriteConcern,21.002088918288482
8043,ReadPreference,21.002088918288482
8046,overal,21.002088918288482
8047,CMPs,21.002088918288482
8049,CQD,21.002088918288482
8050,OP,21.002088918288482
8051,ESPS,21.002088918288482
8052,spooler,21.002088918288482
8053,jvisualvm,21.002088918288482
8054,getInstance,21.002088918288482
8055,BasicSubsystem,21.002088918288482
8056,findProviders,21.002088918288482
8057,SystemRepository,21.002088918288482
8058,penn,21.002088918288482
8059,attent,21.002088918288482
8060,TreeBank,21.002088918288482
8061,ClientSmallScanner,21.002088918288482
8062,dramat,21.002088918288482
8063,UnorderedKVOutputWriter,21.002088918288482
8064,MaxentParserWrapper,21.002088918288482
8065,maxent,21.002088918288482
8066,SessionStats,21.002088918288482
8068,SimpleNodeAggregator,21.002088918288482
8078,introspector,21.002088918288482
8079,isLeaf,21.002088918288482
8080,BeanPointer,21.002088918288482
8081,getBeanInfo,21.002088918288482
8082,BeanInfo,21.002088918288482
8083,JXPathIntrospector,21.002088918288482
8084,ValueUtils,21.002088918288482
8087,ServiceState,21.002088918288482
8088,thrash,21.002088918288482
8089,StringDirectTreeReader,21.002088918288482
8093,stringByEvaluatingJavaScriptFromString,21.002088918288482
8094,IndexPlanner,21.002088918288482
8095,LazyInteger,21.002088918288482
8097,NewHadoopRDD,21.002088918288482
8098,RDD,21.002088918288482
8101,FileDataStoreService,21.002088918288482
8102,getNewestRevision,21.002088918288482
8103,newest,21.002088918288482
8104,PropertyIndex,21.002088918288482
8107,DocumentMK,21.002088918288482
8108,accident,21.002088918288482
8109,ExprNodeDesc,21.002088918288482
8110,hashMap,21.002088918288482
8111,datastor,21.002088918288482
8112,BesselJ,21.002088918288482
8113,bessel,21.002088918288482
8114,StringExpr,21.002088918288482
8116,CallTimeoutException,21.002088918288482
8117,PlatformAbstractTask,21.002088918288482
8119,BundleRevisionResource,21.002088918288482
8123,ContextClassLoaderLocal,21.002088918288482
8124,BlockCache,21.002088918288482
8129,JournalEntry,21.002088918288482
8130,BackgroundObserver,21.002088918288482
8132,desabl,21.002088918288482
8133,openmeet,21.002088918288482
8135,roar,21.002088918288482
8136,TIERED,21.002088918288482
8137,OFFHEAP,21.002088918288482
8138,compareAgainstBaseState,21.002088918288482
8139,ActivateOptions,21.002088918288482
8140,postScannerFilterRow,21.002088918288482
8141,RpcServer,21.002088918288482
8144,MultiCBuilder,21.002088918288482
8146,CURRENT,21.002088918288482
8147,DATE,21.002088918288482
8153,getNodeAtRevision,21.002088918288482
8154,MemoryDiffCache,21.002088918288482
8157,ATSHistoryACLPolicyManager,21.002088918288482
8159,isMultiple,21.002088918288482
8160,JsonJcrNode,21.002088918288482
8161,JsonItemWriter,21.002088918288482
8164,unspecifi,21.002088918288482
8165,StringWriter,21.002088918288482
8166,JSONRenderer,21.002088918288482
8167,TimeSettingIterator,21.002088918288482
8168,PlatformMemory,21.002088918288482
8169,PortableStream,21.002088918288482
8170,TProcessorFactory,21.002088918288482
8171,FutureAction,21.002088918288482
8172,onComplete,21.002088918288482
8186,folderSize,21.002088918288482
8188,deadLock,21.002088918288482
8192,DoOutInOpNullable,21.002088918288482
8193,rowset,21.002088918288482
8195,PMD,21.002088918288482
8196,guess,21.002088918288482
8197,penalti,21.002088918288482
8198,XMLGregorianCalendar,21.002088918288482
8199,gregorian,21.002088918288482
8200,PolynomialUtils,21.002088918288482
8201,buildPolynomial,21.002088918288482
8202,SynchronizedMap,21.002088918288482
8203,UE,21.002088918288482
8204,UECs,21.002088918288482
8209,trident,21.002088918288482
8210,opaqu,21.002088918288482
8211,OffsetOutOfRangeException,21.002088918288482
8212,TridentKafkaConfig,21.002088918288482
8213,OpaqueTridentKafkaSpout,21.002088918288482
8221,caffein,21.002088918288482
8222,LFU,21.002088918288482
8223,TinyLFU,21.002088918288482
8227,irrespons,21.002088918288482
8228,BinaryContext,21.002088918288482
8231,contextReset,21.002088918288482
8232,AbstractNioClientWorker,21.002088918288482
8234,changeReqs,21.002088918288482
8236,GridFutureAdapter,21.002088918288482
8238,PostProcess,21.002088918288482
8239,scoreSum,21.002088918288482
8240,DirectByteBufferStreamImplV,21.002088918288482
8242,dmitri,21.002088918288482
8243,vyukov,21.002088918288482
8245,GridSpinBusyLock,21.002088918288482
8247,GridStripedSpinBusyLock,21.002088918288482
8276,raft,21.002088918288482
8277,canCommit,21.002088918288482
8278,HT,21.002088918288482
8280,reconsid,21.002088918288482
8284,CTE,21.002088918288482
8285,StringToFloatInternal,21.002088918288482
8286,StringParser,21.002088918288482
8287,partitioned,21.002088918288482
8288,enable,21.002088918288482
8290,JOINS,21.002088918288482
8293,drastic,21.002088918288482
8294,EXTREMELY,21.002088918288482
8295,SLOW,21.002088918288482
8296,llama,21.002088918288482
8297,peak,21.002088918288482
8304,TBs,21.002088918288482
8307,destructor,21.002088918288482
8309,TINYINT,21.002088918288482
8310,numRows,21.002088918288482
8311,SCAN,21.002088918288482
8312,TupleDescriptor,21.002088918288482
8313,avgSerializedSize,21.002088918288482
8315,computeNumNodes,21.002088918288482
8317,DiskIoMgr,21.002088918288482
8321,MetaStoreClientPool,21.002088918288482
8323,ConstructIntermediateTuple,21.002088918288482
8324,intrins,21.002088918288482
8325,QueryMaintenance,21.002088918288482
8326,BlockingQueue,21.002088918288482
8327,gettime,21.002088918288482
8328,cap,21.002088918288482
8330,REGEXP,21.002088918288482
8331,PART,21.002088918288482
8333,CLUSTERED,21.002088918288482
8334,ETL,21.002088918288482
8335,HdfsTableSink,21.002088918288482
8337,MaterializeExprs,21.002088918288482
8338,TDescriptorTable,21.002088918288482
8339,fan,21.002088918288482
8341,monoton,21.002088918288482
8344,CodeGened,21.002088918288482
8345,gene,21.002088918288482
8346,FindOrInsert,21.002088918288482
8348,PrimitiveType,21.002088918288482
8349,GetHashValue,21.002088918288482
8350,RawValue,21.002088918288482
8351,agnost,21.002088918288482
8352,ProbeFilters,21.002088918288482
8353,EvalConjuncts,21.002088918288482
8354,materialis,21.002088918288482
8355,wise,21.002088918288482
8359,rank,21.002088918288482
8360,ctx,21.002088918288482
8361,EvalRow,21.002088918288482
8362,HashTableCtx,21.002088918288482
8363,AppendRowBatch,21.002088918288482
8364,greedi,21.002088918288482
8366,values,21.002088918288482
8367,readLock,21.002088918288482
8369,readUnlock,21.002088918288482
8372,tun,21.002088918288482
8373,SEDA,21.002088918288482
8374,Mq,21.002088918288482
8375,IgnitCache,21.002088918288482
8377,RuleGeneratorTest,21.002088918288482
8378,testDateGenerator,21.002088918288482
8379,FirstTupleFromBag,21.002088918288482
8381,train,21.002088918288482
8382,POS,21.002088918288482
8383,FCS,21.002088918288482
8384,thinner,21.002088918288482
8386,jena,21.002088918288482
8388,geneartor,21.002088918288482
8389,RuleGeneartor,21.002088918288482
8390,DeferredResponseBuffer,21.002088918288482
8391,defer,21.002088918288482
8392,addResponse,21.002088918288482
8393,GridDhtAtomicCache,21.002088918288482
8394,CU,21.002088918288482
8395,clientNode,21.002088918288482
8396,peerClassLoading,21.002088918288482
8397,patit,21.002088918288482
8399,and,21.002088918288482
8400,apex,21.002088918288482
8401,volatil,21.002088918288482
8402,AtomicConfiguration,21.002088918288482
8403,nodeFilter,21.002088918288482
8404,GridNearAtomicUpdateRequest,21.002088918288482
8405,allEntries,21.002088918288482
8406,IgniteTxImplicitSingleStateImpl,21.002088918288482
8407,pushContext,21.002088918288482
8408,GridBinaryMarshaller,21.002088918288482
8409,costli,21.002088918288482
8410,AffinityTopologyVersion,21.002088918288482
8413,GridNearLockFuture,21.002088918288482
8415,processWrite,21.002088918288482
8435,ZeppelinServer,21.002088918288482
8436,KMeans,21.002088918288482
8439,GenericUDAFEvaluator,21.002088918288482
8440,UDAF,21.002088918288482
8441,isEstimable,21.002088918288482
8442,readyLocks,21.002088918288482
8443,TX,21.002088918288482
8444,singletonIterator,21.002088918288482
8445,CHM,21.002088918288482
8446,GridDhtTxLocalAdapter,21.002088918288482
8451,GridNearLockRequest,21.002088918288482
8457,WhereParser,21.002088918288482
8459,squeez,21.002088918288482
8460,CharSetUtils,21.002088918288482
8464,PassThroughTransform,21.002088918288482
8465,AbstractMathTransform,21.002088918288482
8467,updateClusterState,21.002088918288482
8472,processMessage,21.002088918288482
8473,GridCacheIoManager,21.002088918288482
8474,unwindEvict,21.002088918288482
8475,GridTopic,21.002088918288482
8478,QuantileDiscretizer,21.002088918288482
8479,discret,21.002088918288482
8480,getSampledInput,21.002088918288482
8481,quantil,21.002088918288482
8482,TupleFromBag,21.002088918288482
8483,AutoMembership,21.002088918288482
8485,HivePhoenixHandler,21.002088918288482
8486,TcpDiscoveryNode,21.002088918288482
8487,StripedCompositeReadWriteLock,21.002088918288482
8488,SAXSVG,21.002088918288482
8489,createDocument,21.002088918288482
8490,SAXSVGDocumentFactory,21.002088918288482
8498,injectedProviders,21.002088918288482
8499,ProviderFactory,21.002088918288482
8500,semaphor,21.002088918288482
8501,MathArrays,21.002088918288482
8502,callstack,21.002088918288482
8508,SHEET,21.002088918288482
8509,APPEND,21.002088918288482
8510,LoggerContext,21.002088918288482
8511,getLogger,21.002088918288482
8513,zipf,21.002088918288482
8514,ZipfDistribution,21.002088918288482
8516,createDataFrame,21.002088918288482
8517,SparkR,21.002088918288482
8519,CharSequence,21.002088918288482
8520,CharSequences,21.002088918288482
8522,MaxTupleBy,21.002088918288482
8523,stField,21.002088918288482
8525,destinationsLock,21.002088918288482
8526,ScanQueries,21.002088918288482
8527,transmiss,21.002088918288482
8530,GridNearAtomicSingleUpdateFuture,21.002088918288482
8531,rabbit,21.002088918288482
8532,RabbitMQ,21.002088918288482
8533,GridCacheAdapter,21.002088918288482
8534,GridFunc,21.002088918288482
8535,classroom,21.002088918288482
8537,GetNext,21.002088918288482
8538,splashscreen,21.002088918288482
8539,gelf,21.002088918288482
8540,GelfLayout,21.002088918288482
8541,LogEvent,21.002088918288482
8542,GridCacheConcurrentMap,21.002088918288482
8543,triangular,21.002088918288482
8546,FlinkOpAtA,21.002088918288482
8548,insertNode,21.002088918288482
8549,XMLFactrories,21.002088918288482
8550,setTextContent,21.002088918288482
8551,factrori,21.002088918288482
8552,hurt,21.002088918288482
8553,InMemorySorters,21.002088918288482
8554,getCopyStyleList,21.002088918288482
8562,localPartition,21.002088918288482
8563,getRowByIndex,21.002088918288482
8564,getCellByPosition,21.002088918288482
8565,DistCache,21.002088918288482
8566,ServiceLoader,21.002088918288482
8569,StandardQueryParser,21.002088918288482
8570,GridDhtPartitionTopology,21.002088918288482
8571,SimpleEvent,21.002088918288482
8574,cx,21.002088918288482
8575,Oracle,21.002088918288482
8578,MESOS,21.002088918288482
8581,LocalKMeans,21.002088918288482
8587,SyncMBeanImpl,21.002088918288482
8590,MatrixFactorizationModel,21.002088918288482
8591,ExecuteScript,21.002088918288482
8595,kryo,21.002088918288482
8596,esotericsoftwar,21.002088918288482
8597,KryoException,21.002088918288482
8598,SmtpAppender,21.002088918288482
8599,smtp,21.002088918288482
8600,UnorderdKVWriter,21.002088918288482
8601,unorderd,21.002088918288482
8602,ReactorModelCache,21.002088918288482
8603,EnumeratedDistribution,21.002088918288482
8604,underperform,21.002088918288482
8605,taildir,21.002088918288482
8606,TaildirSource,21.002088918288482
8607,NFKC,21.002088918288482
8609,revison,21.002088918288482
8610,fromString,21.002088918288482
8611,PathUtils,21.002088918288482
8612,StringBuilder,21.002088918288482
8613,RevisionVector,21.002088918288482
8619,consupt,21.002088918288482
8620,PDFSplit,21.002088918288482
8624,latenc,21.002088918288482
8627,rdd,21.002088918288482
8628,upto,21.002088918288482
8635,predictor,21.002088918288482
8636,ml,21.002088918288482
