issue_id,reporter_col,team_col,component_col,grep_sec,grep_perf,Security_pos_col,Security_neu_col,Security_neg_col,Performance_pos_col,Performance_neu_col,Performance_neg_col,ST_col,Patch_col,CE_col,TC_col,EN_col,files_col,target_Security,target_Performance
101,Alastair Maw,1,null,0,0,0.0,1.0,20.0,1.0,1.0,19.0,0,0,0,0,0,wicket/src/main/java/wicket/SharedResources.java;wicket/src/main/java/wicket/request/target/resource/SharedResourceRequestTarget.java;wicket/src/main/java/wicket/SharedResources.java;wicket/src/main/java/wicket/request/target/resource/SharedResourceRequestTarget.java;,0,0
105,Martijn Dashorst,1,wicket,0,0,0.0,0.0,16.0,1.0,0.0,15.0,0,0,0,0,0,wicket/src/main/java/wicket/markup/html/form/RequiredTextField.java;wicket/src/test/java/wicket/util/tester/apps_1/CreateBook.java;,0,0
142,Ingram Chen,0,wicket,0,1,0.0,1.0,63.0,1.0,1.0,62.0,0,0,0,0,0,wicket/src/main/java/wicket/util/concurrent/CopyOnWriteArrayList.java;wicket/src/main/java/wicket/util/concurrent/CopyOnWriteArrayList.java;,0,0
144,Eelco Hillenius,1,wicket,0,1,3.0,1.0,97.0,3.0,0.0,98.0,0,0,0,0,0,wicket/src/main/java/wicket/Resource.java;wicket/src/main/java/wicket/request/target/resource/ComponentResourceRequestTarget.java;wicket/src/main/java/wicket/Resource.java;wicket/src/main/java/wicket/request/target/resource/ComponentResourceRequestTarget.java;wicket/src/main/java/wicket/Resource.java;wicket/src/main/java/wicket/request/target/resource/ComponentResourceRequestTarget.java;wicket/src/main/java/wicket/Resource.java;wicket/src/main/java/wicket/request/target/resource/ComponentResourceRequestTarget.java;,0,0
149,Nathan Hamblen,0,wicket,0,0,1.0,1.0,33.0,1.0,1.0,33.0,0,0,0,0,0,wicket/src/main/java/wicket/protocol/http/servlet/ServletWebRequest.java;wicket/src/main/java/wicket/protocol/http/servlet/ServletWebRequest.java;,0,0
151,Eelco Hillenius,1,wicket,0,0,1.0,0.0,30.0,0.0,0.0,31.0,0,0,0,0,0,wicket-auth-roles-examples/src/main/java/wicket/authentication/example/MyAuthenticatedWebSession.java;wicket-auth-roles-examples/src/main/java/wicket/authorization/strategies/role/example/RolesApplication.java;wicket-auth-roles-examples/src/main/java/wicket/authorization/strategies/role/example/RolesSession.java;wicket-quickstart/src/main/java/wicket/quickstart/QuickStartApplication.java;wicket-quickstart/src/main/java/wicket/quickstart/QuickStartSession.java;wicket-auth-roles-examples/src/main/java/wicket/authentication/example/MyAuthenticatedWebSession.java;wicket-auth-roles-examples/src/main/java/wicket/authorization/strategies/role/example/RolesApplication.java;wicket-auth-roles-examples/src/main/java/wicket/authorization/strategies/role/example/RolesSession.java;wicket-auth-roles/src/main/java/wicket/authentication/AuthenticatedWebApplication.java;wicket-auth-roles/src/main/java/wicket/authentication/AuthenticatedWebSession.java;wicket-examples/src/main/java/wicket/examples/debug/ApplicationView.html;wicket-examples/src/main/java/wicket/examples/debug/ApplicationView.java;wicket-examples/src/main/java/wicket/examples/hangman/HangmanApplication.java;wicket-examples/src/main/java/wicket/examples/hangman/HangmanSession.java;wicket-examples/src/main/java/wicket/examples/library/LibraryApplication.java;wicket-examples/src/main/java/wicket/examples/library/LibrarySession.java;wicket-examples/src/main/java/wicket/examples/signin/SignInApplication.java;wicket-examples/src/main/java/wicket/examples/signin/SignInSession.java;wicket-examples/src/main/java/wicket/examples/signin2/SignIn2Application.java;wicket-examples/src/main/java/wicket/examples/signin2/SignIn2Session.java;wicket/src/main/java/wicket/Session.java;wicket/src/main/java/wicket/protocol/http/WebApplication.java;wicket/src/main/java/wicket/protocol/http/WebSession.java;wicket/src/main/java/wicket/protocol/http/portlet/PortletApplication.java;wicket/src/main/java/wicket/protocol/http/portlet/WicketPortletSession.java;wicket/src/main/java/wicket/settings/IApplicationSettings.java;wicket/src/main/java/wicket/settings/IResourceSettings.java;wicket/src/main/java/wicket/settings/Settings.java;wicket/src/test/java/wicket/markup/html/form/login/InterceptTest.java;wicket/src/test/java/wicket/markup/html/header/inheritance/InheritanceHeadTest.java;wicket-auth-roles/src/main/java/wicket/authentication/AuthenticatedWebSession.java;wicket-examples/src/main/java/wicket/examples/debug/ApplicationView.html;wicket-examples/src/main/java/wicket/examples/debug/ApplicationView.java;wicket-examples/src/main/java/wicket/examples/guestbook/GuestBookApplication.java;wicket-examples/src/main/java/wicket/examples/guestbook/GuestBookSession.java;wicket-examples/src/main/java/wicket/examples/hangman/HangmanApplication.java;wicket-examples/src/main/java/wicket/examples/hangman/HangmanSession.java;wicket-examples/src/main/java/wicket/examples/library/LibraryApplication.java;wicket-examples/src/main/java/wicket/examples/library/LibrarySession.java;wicket-examples/src/main/java/wicket/examples/signin/SignInApplication.java;wicket-examples/src/main/java/wicket/examples/signin/SignInSession.java;wicket-examples/src/main/java/wicket/examples/signin2/SignIn2Application.java;wicket-examples/src/main/java/wicket/examples/signin2/SignIn2Session.java;wicket/src/main/java/wicket/Session.java;wicket/src/main/java/wicket/protocol/http/WebApplication.java;wicket/src/main/java/wicket/protocol/http/WebSession.java;wicket/src/main/java/wicket/protocol/http/portlet/PortletApplication.java;wicket/src/main/java/wicket/protocol/http/portlet/WicketPortletSession.java;wicket/src/main/java/wicket/settings/IApplicationSettings.java;wicket/src/main/java/wicket/settings/IResourceSettings.java;wicket/src/main/java/wicket/settings/Settings.java;wicket/src/test/java/wicket/markup/html/form/login/InterceptTest.java;wicket/src/test/java/wicket/markup/html/header/inheritance/InheritanceHeadTest.java;,0,0
154,Tristan Weil,0,wicket,0,0,1.0,0.0,23.0,0.0,0.0,24.0,0,0,0,0,0,wicket/src/main/java/wicket/protocol/http/WebApplication.java;wicket/src/main/java/wicket/protocol/http/WebApplication.java;,0,0
155,Eelco Hillenius,1,wicket,0,1,1.0,1.0,55.0,0.0,0.0,57.0,0,0,0,0,0,wicket/src/main/java/wicket/Resource.java;wicket/src/main/java/wicket/Resource.java;,0,0
159,Eelco Hillenius,1,null,0,0,0.0,0.0,14.0,0.0,0.0,14.0,0,0,0,0,0,wicket/src/main/java/wicket/markup/html/link/PopupSettings.java;wicket/src/main/java/wicket/markup/html/link/PopupSettings.java;,0,0
165,Todor Todorov,0,wicket,0,1,2.0,1.0,42.0,1.0,1.0,43.0,0,0,0,0,0,wicket/src/main/java/wicket/util/tester/FormTester.java;wicket/src/main/java/wicket/util/tester/FormTester.java;wicket/src/test/java/wicket/FormDispatchEventTest.java;wicket/src/test/java/wicket/MockPageWithForm.html;wicket/src/test/java/wicket/MockPageWithForm.java;wicket/src/main/java/wicket/util/tester/FormTester.java;wicket/src/main/java/wicket/util/tester/FormTester.java;wicket/src/test/java/wicket/FormDispatchEventTest.java;wicket/src/test/java/wicket/MockPageWithForm.html;wicket/src/test/java/wicket/MockPageWithForm.java;,0,0
171,Arnout Engelen,0,wicket,0,0,0.0,0.0,16.0,0.0,0.0,16.0,0,0,0,0,0,wicket/src/main/java/wicket/markup/parser/filter/PrependContextPathHandler.java;wicket/src/main/java/wicket/markup/parser/filter/PrependContextPathHandler.java;,0,0
172,Oscar Bueno,0,wicket,0,0,0.0,0.0,30.0,1.0,1.0,28.0,0,0,0,0,0,wicket/src/main/java/wicket/MarkupContainer.java;wicket/src/main/java/wicket/markup/repeater/RefreshingView.java;wicket/src/main/java/wicket/markup/repeater/data/GridView.java;wicket/src/test/java/wicket/markup/html/form/ButtonTest.java;wicket/src/test/java/wicket/versioning/ReattachTestPage.html;wicket/src/test/java/wicket/versioning/ReattachTestPage.java;wicket/src/test/java/wicket/versioning/ReattachTestPage_result.html;wicket/src/test/java/wicket/versioning/ReattachVersioningTest.java;,0,0
178,Craig Lenzen,0,wicket,1,0,7.0,1.0,86.0,4.0,1.0,89.0,0,0,0,0,0,wicket/src/main/java/wicket/protocol/http/request/CryptedUrlWebRequestCodingStrategy.java;wicket/src/main/java/wicket/protocol/http/request/CryptedUrlWebRequestCodingStrategy.java;,0,0
215,Kadir Sener GUMUS,0,wicket,0,0,0.0,2.0,38.0,0.0,1.0,39.0,0,0,0,0,0,wicket/src/main/java/wicket/protocol/http/WebApplication.java;wicket/src/main/java/wicket/protocol/http/WebApplication.java;,0,0
218,Erik van Oosten,0,wicket,0,0,0.0,0.0,13.0,0.0,0.0,13.0,0,0,0,0,0,wicket/src/main/java/wicket/markup/MarkupParser.java;wicket/src/main/java/wicket/markup/MarkupParser.java;,0,0
240,Martijn Dashorst,1,wicket,0,1,1.0,0.0,48.0,1.0,0.0,48.0,0,0,0,0,0,wicket/src/main/java/wicket/RequestCycle.java;wicket/src/main/java/wicket/protocol/http/RequestLogger.java;wicket/src/main/java/wicket/util/lang/Objects.java;,0,0
245,Edward Yakop,0,wicket,1,0,3.0,0.0,104.0,2.0,0.0,105.0,0,0,0,0,0,wicket/src/main/java/wicket/protocol/http/WicketServlet.java;,0,0
254,Timo Rantalaiho,1,wicket,0,1,2.0,1.0,34.0,0.0,0.0,37.0,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/Component.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/MockWebApplication.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/BaseWicketTester.java;jdk-1.4/wicket/src/test/java/org/apache/wicket/util/tester/MockAjaxFormPage.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/util/tester/MockAjaxFormPage.java;jdk-1.4/wicket/src/test/java/org/apache/wicket/util/tester/MockFormPage.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/util/tester/MockFormPage.java;jdk-1.4/wicket/src/test/java/org/apache/wicket/util/tester/WicketTesterTest.java;,0,0
255,Jan Loose,0,wicket-extensions,0,0,0.0,1.0,19.0,0.0,0.0,20.0,0,0,0,0,0,wicket-extensions/src/main/java/wicket/extensions/markup/html/form/palette/Palette.html;wicket-extensions/src/main/java/wicket/extensions/markup/html/form/palette/Palette.html;,0,0
269,Eelco Hillenius,1,wicket,0,1,0.0,0.0,31.0,0.0,0.0,31.0,0,0,0,0,0,wicket/src/main/java/wicket/RequestListenerInterface.java;wicket/src/main/java/wicket/protocol/http/portlet/PortletRequestTargetResolverStrategy.java;wicket/src/main/java/wicket/protocol/http/request/urlcompressing/WebURLCompressingTargetResolverStrategy.java;wicket/src/main/java/wicket/request/compound/DefaultRequestTargetResolverStrategy.java;wicket/src/main/java/wicket/request/target/component/listener/AbstractListenerInterfaceRequestTarget.java;wicket/src/main/java/wicket/RequestListenerInterface.java;wicket/src/main/java/wicket/protocol/http/request/urlcompressing/WebURLCompressingTargetResolverStrategy.java;wicket/src/main/java/wicket/request/compound/AbstractRequestTargetResolverStrategy.java;,0,0
277,Andrew Lombardi,0,wicket,0,0,0.0,1.0,18.0,0.0,0.0,19.0,0,0,0,0,0,wicket/src/main/java/wicket/validation/validator/EmailAddressPatternValidator.java;wicket/src/test/java/wicket/validation/validator/EmailValidatorTest.java;wicket/src/main/java/wicket/markup/html/form/validation/EmailAddressPatternValidator.java;wicket/src/test/java/wicket/markup/html/form/validation/EmailValidatorTest.java;,0,0
292,Eelco Hillenius,1,wicket,0,0,0.0,0.0,18.0,1.0,0.0,17.0,0,0,0,0,0,wicket/src/main/java/wicket/IRequestTarget.java;wicket/src/main/java/wicket/PageMap.java;wicket/src/main/java/wicket/RequestCycle.java;wicket/src/main/java/wicket/ajax/AjaxRequestTarget.java;wicket/src/main/java/wicket/markup/html/link/DownloadLink.java;wicket/src/main/java/wicket/protocol/http/request/WebErrorCodeResponseTarget.java;wicket/src/main/java/wicket/protocol/http/request/WebExternalResourceRequestTarget.java;wicket/src/main/java/wicket/request/target/basic/EmptyRequestTarget.java;wicket/src/main/java/wicket/request/target/basic/RedirectRequestTarget.java;wicket/src/main/java/wicket/request/target/basic/StringRequestTarget.java;wicket/src/main/java/wicket/request/target/component/BookmarkablePageRequestTarget.java;wicket/src/main/java/wicket/request/target/component/ComponentRequestTarget.java;wicket/src/main/java/wicket/request/target/component/PageRequestTarget.java;wicket/src/main/java/wicket/request/target/resource/ComponentResourceRequestTarget.java;wicket/src/main/java/wicket/request/target/resource/ResourceStreamRequestTarget.java;wicket/src/main/java/wicket/request/target/resource/SharedResourceRequestTarget.java;wicket/src/main/java/wicket/IRequestTarget.java;wicket/src/main/java/wicket/PageMap.java;wicket/src/main/java/wicket/RequestCycle.java;wicket/src/main/java/wicket/ajax/AjaxRequestTarget.java;wicket/src/main/java/wicket/markup/html/link/DownloadLink.java;wicket/src/main/java/wicket/protocol/http/request/WebErrorCodeResponseTarget.java;wicket/src/main/java/wicket/protocol/http/request/WebExternalResourceRequestTarget.java;wicket/src/main/java/wicket/request/target/basic/EmptyRequestTarget.java;wicket/src/main/java/wicket/request/target/basic/RedirectRequestTarget.java;wicket/src/main/java/wicket/request/target/basic/StringRequestTarget.java;wicket/src/main/java/wicket/request/target/component/BookmarkablePageRequestTarget.java;wicket/src/main/java/wicket/request/target/component/ComponentRequestTarget.java;wicket/src/main/java/wicket/request/target/component/PageRequestTarget.java;wicket/src/main/java/wicket/request/target/resource/ComponentResourceRequestTarget.java;wicket/src/main/java/wicket/request/target/resource/ResourceStreamRequestTarget.java;wicket/src/main/java/wicket/request/target/resource/SharedResourceRequestTarget.java;,0,1
293,Stephane Bailliez,0,wicket,1,0,2.0,0.0,50.0,1.0,0.0,51.0,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/request/WebRequestCodingStrategy.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/request/WebRequestCodingStrategy.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/request/target/coding/PackageRequestTargetUrlCodingStrategy.java;jdk-1.4/wicket/src/test/java/org/apache/wicket/request/target/coding/UrlMountingTest.java;jdk-1.4/wicket/src/test/java/org/apache/wicket/request/target/coding/UrlMountingTest.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/request/target/coding/PackageRequestTargetUrlCodingStrategy.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/request/target/resource/ResourceStreamRequestTarget.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/resource/WebExternalResourceStream.java;,0,0
301,Jan Bareš,0,wicket,0,0,0.0,0.0,8.0,1.0,0.0,7.0,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/Application_cs.properties;,0,0
323,Jason Schnitzer,0,wicket-extensions,0,0,1.0,1.0,10.0,1.0,0.0,11.0,0,0,0,0,0,jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java;,0,0
327,Frédéric Bertin,0,wicket,0,1,0.0,0.0,10.0,0.0,0.0,10.0,0,0,0,0,0,wicket/src/main/java/wicket/markup/html/link/DownloadLink.java;wicket/src/main/java/wicket/protocol/http/request/WebExternalResourceRequestTarget.java;wicket/src/main/java/wicket/markup/html/link/DownloadLink.java;wicket/src/main/java/wicket/protocol/http/WebResponse.java;wicket/src/main/java/wicket/protocol/http/request/WebExternalResourceRequestTarget.java;wicket/src/test/java/wicket/markup/html/link/DownloadLinkTest.java;wicket/src/test/java/wicket/markup/html/link/DownloadPage.html;wicket/src/test/java/wicket/markup/html/link/DownloadPage.java;wicket/src/test/java/wicket/protocol/http/WebRequestCodingStrategyTest.java;wicket/src/main/java/wicket/markup/html/link/DownloadLink.java;wicket/src/main/java/wicket/protocol/http/WebResponse.java;wicket/src/main/java/wicket/protocol/http/request/WebExternalResourceRequestTarget.java;wicket/src/test/java/wicket/markup/html/link/DownloadLinkTest.java;wicket/src/test/java/wicket/markup/html/link/DownloadPage.html;wicket/src/test/java/wicket/markup/html/link/DownloadPage.java;,0,0
330,Martin Benda,0,wicket,0,0,0.0,0.0,24.0,1.0,0.0,23.0,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/form/CheckBox.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/lang/Bytes.java;,0,0
336,Jan Vermeulen,0,wicket,0,0,0.0,0.0,21.0,1.0,0.0,20.0,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/Component.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/Page.java;,0,0
344,Xavier Hanin,0,wicket-examples,0,1,0.0,1.0,30.0,0.0,0.0,31.0,0,0,0,0,0,jdk-1.5/wicket-examples/src/main/java/org/apache/wicket/examples/ajax/builtin/Clock.java;,0,0
345,Eelco Hillenius,1,wicket,0,1,1.0,0.0,45.0,0.0,1.0,45.0,0,0,0,0,0,wicket/src/main/java/wicket/markup/html/link/BookmarkablePageLink.java;wicket/src/main/java/wicket/markup/html/link/BookmarkablePageLink.java;wicket/src/test/java/wicket/markup/html/link/BookmarkableHomePageLinksPage_result.html;,0,0
362,Brian Topping,0,wicket,0,0,1.0,0.0,30.0,1.0,1.0,29.0,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/form/AbstractChoice.java;jdk-1.5/wicket-examples/src/main/java/org/apache/wicket/examples/compref/ListMultipleChoicePage.html;jdk-1.5/wicket-examples/src/main/java/org/apache/wicket/examples/compref/ListMultipleChoicePage.java;,0,0
371,Istvan Devai,0,wicket-spring,1,1,0.0,0.0,24.0,2.0,0.0,22.0,0,0,0,0,0,jdk-1.5/wicket-spring-annot/src/main/java/wicket/spring/injection/annot/AnnotProxyFieldValueFactory.java;jdk-1.4/wicket-spring/src/main/java/wicket/spring/SpringBeanLocator.java;,0,0
373,Tomas Drencak,0,wicket-extensions,0,0,0.0,0.0,30.0,0.0,1.0,29.0,0,0,0,0,0,jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/form/palette/Palette.java;jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/NavigatorLabel.java;jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/NavigatorLabel.properties;,0,0
382,Alastair Maw,1,wicket,0,0,1.0,0.0,9.0,0.0,2.0,8.0,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/form/AbstractChoice.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/form/CheckBoxMultipleChoice.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/form/RadioChoice.java;,0,0
394,Vincent Demay,0,wicket,0,1,0.0,0.0,8.0,0.0,1.0,7.0,0,0,0,0,0,jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/form/palette/component/AbstractOptions.java;jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/form/palette/component/AbstractOptions.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/ajax/wicket-ajax.js;,0,0
396,Alastair Maw,1,wicket; wicket-extensions,0,1,1.0,0.0,55.0,1.0,1.0,54.0,0,0,0,0,0,jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java;,0,0
397,Korbinian Bachl,0,wicket,0,0,0.0,1.0,18.0,0.0,1.0,18.0,0,0,0,0,0,jdk-1.4/wicket/src/main/java/wicket/Application_de.properties;jdk-1.4/wicket/src/main/java/wicket/Application_de.properties;,0,0
404,Nick Johnson,0,wicket,0,0,0.0,0.0,18.0,0.0,0.0,18.0,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/Markup.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/panel/Fragment.java;,0,0
